Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:00:08.200	8.2	00:00:09.400	9.4	00:00:01.200	1.2		1	124a	al	pos_masc_sg_nom_st				allēr	ADJ	CE	goh	ganz		p								::4900				aller				ADJD	a,o	aller			2	::4900	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:09.400	9.4	00:00:10.400	10.4	00:00:01.000	1.0		1	124a	inti					inti	KO	CE	goh	und										::4910				inti				KON		inti			2	::4910	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:10.400	10.4	00:00:11.200	11.2	00:00:00.800	0.8		1	124a	tag	sg_nom				tag	NA	CE	goh	Tag		a_masc								::4920				tak				NA	a_masc	tak			2	::4920	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:11.200	11.2	00:00:12.200	12.2	00:00:01.000	1.0		1	124a	naht	sg_acc				naht	NA	CP	goh	Nacht, Abend		c,i_fem								::4930				naht				NA	c,i_fem	naht			3	::4930	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:12.200	12.2	00:00:13.000	13.0	00:00:00.800	0.8		1	124a	noh					noh	KO	CP	goh	und nicht, auch nicht										::4940				noc				KON		noc			3	::4940	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:13.000	13.0	00:00:14.400	14.4	00:00:01.400	1.4		1	124a	einig	pos_fem_sg_acc_st				einīga	DI	CP	goh	(irgend)ein		p								::4950				einiga				DIN	a,o	einiga			3	::4950	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:14.400	14.4	00:00:17.000	17.0	00:00:02.600	2.6		1	124a	intfindan	p_pos_masc_sg_nom_st				intfindentēr	VV	CP	goh	erfahren		st3a								::4960				intfindanter				VVPS	st3a	intfindanter			3	::4960	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:17.000	17.0	00:00:18.400	18.4	00:00:01.400	1.4		1	124a	giburt	sg_nom				giburt	NA	CE	goh	Ursprung, Anfang		i_fem								::4970				kapurt				NA	i_fem	kapurt			4	::4970	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:18.400	18.4	00:00:20.000	20.0	00:00:01.600	1.6		1	124a	lioht	sg_gen				liohtes	NA	CE	goh	Licht		a_neut								::4980				leohtes				NA	a_neut	leohtes			4	::4980	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:20.000	20.0	00:00:22.000	22.0	00:00:02.000	2.0		1	124a	emiʒʒig	pos_neut_sg_gen_st				emiʒʒīges	ADJ	CE	goh	immerwährend		p								::4990				emazziges				ADJN	a,o	emazziges			4	::4990	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:22.000	22.0	00:00:22.800	22.8	00:00:00.800	0.8		2	124a	ju					ju	ADV	CF	goh	schon										::5000				giu				ADV		giu			1	::5000	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:22.800	22.8	00:00:24.600	24.6	00:00:01.800	1.8		2	124a	intlaʒan	ind_pres_sg_3				intlāʒit	VV	CF	goh	nachgeben, weichen		red1								::5010				intlazit				VVFIN	red1	intlazit			1	::5010	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:24.600	24.6	00:00:26.800	26.8	00:00:02.200	2.2		2	124a	bleihhen	pos				bleihhēnti	VV	CF	goh	bleich, glanzlos werden		wk3								::5020				pleichenti				VVPSD	wk3	pleichenti			1	::5020	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:26.800	26.8	00:00:28.200	28.2	00:00:01.400	1.4		2	124a	nahi	pos_masc_sg_dat_st				nāhemu	ADJ	CF	goh	nahe, benachbart		p								::5030				nahemu				ADJ	ja,jo	nahemu			1	::5030	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:28.200	28.2	00:00:29.200	29.2	00:00:01.000	1.0		2	124a	tag	sg_dat				tage	NA	CF	goh	Tag		a_masc								::5040				tage				NA	a_masc	tage			2	::5040	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:29.200	29.2	00:00:30.200	30.2	00:00:01.000	1.0		2	124a	naht	sg_nom				naht	NA	CF	goh	Nacht, Abend		c,i_fem								::5050				naht				NA	c,i_fem	naht			2	::5050	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:30.200	30.2	00:00:31.800	31.8	00:00:01.600	1.6		2	124a	kumft	sg_dat				kumfti	NA	CF	goh	Ankunft, Kommen		i_fem								::5060				chumfti				NA	i_fem	chumfti			2	::5060	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:31.800	31.8	00:00:33.000	33.0	00:00:01.200	1.2		2	124a	gagan					gagan	ADV	CP    	goh	entgegen										::5070				kagan				PTKVZ		kagan			3	::5070	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:33.000	33.0	00:00:35.000	35.0	00:00:02.000	2.0		2	124a	gaganbliuwan					bliuwenti	VV	CP    	goh	abstumpfen, verblassen		st5								::5080				pliuuanti				VVPS	st5	pliuuanti			3	::5080	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:35.000	35.0	00:00:36.200	36.2	00:00:01.200	1.2		2	124a	lioht	sg_acc				lioht	NA	CP    	goh	Licht		a_neut								::5090				leoht				NA	a_neut	leoht			3	::5090	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:36.200	36.2	00:00:39.000	39.0	00:00:02.800	2.8		2	124a	himilzeihhan	pl_gen				himilzeihhano	NA	CP    	goh	Gestirn		a_neut								::5100				himilzeichano				NA	a,z_neut	himilzeichano			3	::5100	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:39.000	39.0	00:00:39.600	39.6	00:00:00.600	0.6		2	124a	aʒ					aʒ	AP	CF	goh	zu, an, bei										::5110				az				PTKVZ		az			4	::5110	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:39.600	39.6	00:00:40.400	40.4	00:00:00.800	0.8		2	124a	aʒsin	ind_pres_sg_3				ist	VV	CF	goh	dasein, gekommen sein		irr								::5120				ist				VVFIN	irr	ist			4	::5120	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:40.400	40.4	00:00:41.400	41.4	00:00:01.000	1.0		2	124a	inti					inti	KO	CF	goh	und										::5130				inti				KON		inti			4	::5130	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:41.400	41.4	00:00:43.200	43.2	00:00:01.800	1.8		2	124a	heitar	pos_masc_sg_nom_st				heitarēr	ADJ	CF	goh	hell, klar, strahlend		p								::5140				heitarer				ADJ	a,o	heitarer			4	::5140	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:43.200	43.2	00:00:45.200	45.2	00:00:02.000	2.0		2	124a	tagastërn	sg_nom				tagastërn	NA	CF	goh	Morgenstern		a,i_masc								::5150				tagastern				NA	a,i_masc	tagastern			4	::5150	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:45.200	45.2	00:00:46.000	46.0	00:00:00.800	0.8		3	124a	ju					ju	ADV	CF	goh	schon, nun										::5160				giu				ADV		giu			1	::5160	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:46.000	46.0	00:00:47.200	47.2	00:00:01.200	1.2		3	124a	stro	sg_dat				strōe	NA	CF	goh	Stroh		a_neut								::5170				stroe				NA	a,z_neut	stroe			1	::5170	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:47.200	47.2	00:00:48.600	48.6	00:00:01.400	1.4		3	124a	fro	pos_masc_pl_nom_st				frōe	ADJ	CF	goh	froh, heiter, fröhlich		p								::5180				frauue				ADJD	wa,wo	frauue			1	::5180	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:48.600	48.6	00:00:50.400	50.4	00:00:01.800	1.8		3	124a	irstan	ind_pres_pl_1				irstâmes	VV	CF	goh	sich erheben, auf(er)stehen		irr								::5190				arstames				VVFIN	irr	arstames			1	::5190	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:50.400	50.4	00:00:51.800	51.8	00:00:01.400	1.4		3	124a	dank	pl_acc				danka	NA	CP	goh	Dank		a_masc								::5200				dancha				NA	a_masc	dancha			2	::5200	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:51.800	51.8	00:00:53.600	53.6	00:00:01.800	1.8		3	124a	singan	p_pos_masc_pl_nom_st				singente	VV	CP	goh	(be)singen, lob-		st3a								::5210				singante				VVPS	st3a	singante			2	::5210	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:53.600	53.6	00:00:54.600	54.6	00:00:01.000	1.0		3	124a	inti					inti	KO	CP	goh	und										::5220				inti				KON		inti			2	::5220	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:54.600	54.6	00:00:55.600	55.6	00:00:01.000	1.0		3	124a	din	masc_pl_acc_st				dīne	DPOS	CP	goh	dein (eigen)		p								::5230				dine				DPOSN	a,o	dine			2	::5230	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:55.600	55.6	00:00:56.400	56.4	00:00:00.800	0.8		3	124a	daʒ					daʒ	KO	CF	goh	daß										::5240				daz				KOUS		daz			3	::5240	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:56.400	56.4	00:00:57.800	57.8	00:00:01.400	1.4		3	124a	blint	pos_fem_sg_acc_st				blinta	ADJ	CF	goh	blind, dunkel		p								::5250				plinta				ADJ	a,o	plinta			3	::5250	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:57.800	57.8	00:00:58.800	58.8	00:00:01.000	1.0		3	124a	naht	sg_acc				naht	NA	CF	goh	Nacht		c,i_fem								::5260				naht				NA	c,i_fem	naht			3	::5260	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:00:58.800	58.8	00:01:00.400	60.4	00:00:01.600	1.6		3	124a	girihhan	subj_past_sg_3				girīhti	VV	CF	goh	überwinden, besiegen		wk1a								::5270				karihti				VVFIN	wk1a	karihti			3	::5270	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:00.400	60.4	00:01:01.600	61.6	00:00:01.200	1.2		3	124a	afar					afar	ADV	CF	goh	wieder, zurück										::5280				auuar				PTKVZ		auuar			4	::5280	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:03.400	63.4	00:01:04.800	64.8	00:00:01.400	1.4		3	124a	widar					widar	ADV	CF	goh	wieder, zurück										::5300				uuidar				PTKVZ		uuidar			4	::5300	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:06.600	66.6	00:01:07.600	67.6	00:00:01.000	1.0		3	124a	afar					afar	ADV	CF	goh	aber, (je)doch										::5320				auur				ADV		auur			4	::5320	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:07.600	67.6	00:01:08.800	68.8	00:00:01.200	1.2		3	124a	sunna	sg_nom				sunna	NA	CF	goh	Sonne		n_fem								::5330				sunna				NA	n_fem	sunna			4	::5330	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:08.800	68.8	00:01:09.600	69.6	00:00:00.800	0.8		3	124a	tag	sg_acc				tag	NA	CF	goh	Tag		a_masc								::5340				tak				NA	a_masc	tak			4	::5340	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:09.600	69.6	00:01:10.600	70.6	00:00:01.000	1.0		4	124b	du	sg_acc_2				dih	PPER	CF_CS	goh	du										::5350				dich				PPER		dich			1	::5350	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:10.600	70.6	00:01:11.200	71.2	00:00:00.600	0.6		4	124b	nu					nū̆	ADV	CF_CS	goh	nun, jetzt										::5360				nu				ADV		nu			1	::5360	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:11.200	71.2	00:01:12.000	72.0	00:00:00.800	0.8		4	124b	noh					noh	KO	CF	goh	auch nicht										::5370				noc				KOUS		noc			1	::5370	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:12.000	72.0	00:01:13.800	73.8	00:00:01.800	1.8		4	124b	fleisc	sg_gen				fleisces	NA	CF	goh	Fleisch, Leib		a_neut								::5380				fleisges				NA	a_neut	fleisges			1	::5380	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:13.800	73.8	00:01:15.000	75.0	00:00:01.200	1.2		4	124b	mendi	pl_nom				mendī	NA	CF	goh	Freude, Vergnügen		in_fem								::5390				mendi				NA	in_fem	mendi			1	::5390	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:15.000	75.0	00:01:16.800	76.8	00:00:01.800	1.8		4	124b	slëht	pos_fem_pl_dat_st				slëhtēn	ADJ	CF	goh	(ein)schmeichelnd		p								::5400				sclehtem				ADJ	a,o	sclehtem			2	::5400	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:16.800	76.8	00:01:18.000	78.0	00:00:01.200	1.2		4	124b	untar					untar	AP	CF	goh	unter, zwischen										::5410				untar				APPR		untar			2	::5410	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:18.000	78.0	00:01:19.600	79.6	00:00:01.600	1.6		4	124b	untarsliofan	subj_pres_pl_3				sliofēn	VV	CF	goh	sich einschleichen (in)		st2a								::5420				sliufen				VVFIN	st2a	sliufen			2	::5420	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:19.600	79.6	00:01:21.000	81.0	00:00:01.400	1.4		4	124b	hizza	pl_dat				hizzōn	NA	CF	goh	Hitze, Glut, Brand		o_fem								::5430				hizzom				NA	o_fem	hizzom			2	::5430	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:21.000	81.0	00:01:23.400	83.4	00:00:02.400	2.4		4	124b	fizzusheit	pl_dat				fizzusheitin	NA	CF	goh	(Arg)List, Schlauheit		i_fem								::5440				fizusheitim				NA	i_fem	fizusheitim			3	::5440	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:23.400	83.4	00:01:24.200	84.2	00:00:00.800	0.8		4	124b	noh					noh	KO	CF	goh	(ob) etwa										::5450				noh				KOUS		noh			3	::5450	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:24.200	84.2	00:01:25.400	85.4	00:00:01.200	1.2		4	124b	hengen	subj_pres_sg_3				henge	VV	CF	goh	zulassen, nachgeben		wk1a								::5460				henge				VVFIN	wk1a	henge			3	::5460	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:25.400	85.4	00:01:27.200	87.2	00:00:01.800	1.8		4	124b	wëralt	sg_gen				wëralta	NA	CF	goh	Welt		o_fem								::5470				uueralta				NA	i_fem	uueralta			3	::5470	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:27.200	87.2	00:01:28.200	88.2	00:00:01.000	1.0		4	124b	muot	sg_nom				muot	NA	CF	goh	Seele, Geist		a,z_neut								::5480				muat				NA	a,z_neut	muat			4	::5480	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:28.200	88.2	00:01:29.400	89.4	00:00:01.200	1.2		4	124b	unser	masc_sg_nom_0				unsēr	DPOS	CF	goh	unser		a,o								::5490				unser				DPOSN	a,o	unser			4	::5490	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:29.400	89.4	00:01:30.600	90.6	00:00:01.200	1.2		4	124b	wih	pos_masc_sg_nom_wk				wīho	ADJ	CF_CC 	goh	heilig		n								::5500				uuiho				ADJS	a,o	uuiho			4	::5500	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:30.600	90.6	00:01:32.400	92.4	00:00:01.800	1.8		4	124b	bitten	ind_pres_pl_1				bittemēs	VV	CF_CC 	goh	bitten		st5								::5510				pittames				VVFIN	st5	pittames			4	::5510	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:32.400	92.4	00:01:34.200	94.2	00:00:01.800	1.8		5	124b	gibulaht	sg_acc				gibulaht	NA	CF	goh	Zorn, zornige Zurechtweisung		i_fem								::5520				kapuluht				NA	i_fem	kapuluht			1	::5520	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:34.200	94.2	00:01:35.000	95.0	00:00:00.800	0.8		5	124b	noh					noh	ADV	CF	goh	auch nicht, aber nicht										::5530				noc				ADV		noc			1	::5530	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:35.000	95.0	00:01:36.000	96.0	00:00:01.000	1.0		5	124b	baga	sg_nom				bāga	NA	CF	goh	Streit (mit Worten)		o,n_fem								::5540				paga				NA	o,n_fem	paga			1	::5540	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:36.000	96.0	00:01:38.000	98.0	00:00:02.000	2.0		5	124b	gigruozen	subj_pres_sg_3				gigruoze	VV	CF	goh	verursachen, erregen		wk1a								::5550				kakruazze				VVFIN	wk1a	kakruazze			1	::5550	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:38.000	98.0	00:01:39.400	99.4	00:00:01.400	1.4		5	124b	gitagi	sg_acc				gītagī	NA	CF	goh	Freßgier, Gefräßigkeit, Gier (der Kehle)		in_fem								::5560				kitagi				NA	in_fem	kitagi			2	::5560	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:39.400	99.4	00:01:40.200	100.2	00:00:00.800	0.8		5	124b	noh					noh	ADV	CF	goh	und nicht, auch nicht, aber nicht										::5570				noh				ADV		noh			2	::5570	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:40.200	100.2	00:01:41.600	101.6	00:00:01.400	1.4		5	124b	wamba	sg_nom				wamba	NA	CF	goh	Leib, Bauch		o_fem								::5580				uuamba				NA	o_fem	uuamba			2	::5580	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:41.600	101.6	00:01:43.400	103.4	00:00:01.800	1.8		5	124b	gianezzen	subj_pres_sg_3				gianezze	VV	CF	goh	aufreizen, anstacheln		wk1a								::5590				kaanazze				VVFIN	wk1a	kaanazze			2	::5590	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:43.400	103.4	00:01:44.600	104.6	00:00:01.200	1.2		5	124b	eht	pl_gen				ēhtio	NA	CF	goh	(Grund)besitz		i_fem								::5600				ehteo				NA	i_fem	ehteo			3	::5600	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:44.600	104.6	00:01:46.400	106.4	00:00:01.800	1.8		5	124b	bisturzen	subj_pres_sg_3				bisturze	VV	CF	goh	verkehren, verwandeln; überdecken		wk1a								::5610				pisturze				VVFIN	wk1a	pisturze			3	::5610	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:46.400	106.4	00:01:47.200	107.2	00:00:00.800	0.8		5	124b	noh					noh	ADV	CF	goh	und nicht, auch nicht										::5620				noh				ADV		noh			3	::5620	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:47.200	107.2	00:01:48.600	108.6	00:00:01.400	1.4		5	124b	hungar	sg_nom				hungar	NA	CF	goh	Hunger, Begierde		a,i_masc								::5630				hungar				NA	a,i_masc	hungar			3	::5630	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:48.600	108.6	00:01:50.600	110.6	00:00:02.000	2.0		5	124b	unkusci	pos_masc_sg_nom_st				unkūscēr	ADJ	CF	goh	schändlich, ruchlos		p								::5640				unchusger				ADJS	ja,jo	unchusger			4	::5640	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:50.600	110.6	00:01:51.400	111.4	00:00:00.800	0.8		5	124b	noh					noh	ADV	CF	goh	und nicht, auch nicht										::5650				noc				ADV		noc			4	::5650	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:51.400	111.4	00:01:52.600	112.6	00:00:01.200	1.2		5	124b	flusc	sg_nom				flusc	NA	CF	goh	Überfluß, Üppigkeit		a,i_masc								::5660				flusc				NA	a,i_masc	flusc			4	::5660	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:52.600	112.6	00:01:54.000	114.0	00:00:01.400	1.4		5	124b	bifahan	subj_pres_sg_3				bifāhe	VV	CF	goh	ergreifen, erfassen; verfallen		red1								::5670				pifahe				VVFIN	red1	pifahe			4	::5670	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:54.000	114.0	00:01:55.200	115.2	00:00:01.200	1.2		6	124b	uʒan					ūʒan	KO	CF	goh	sondern										::5680				uzzan				KON		uzzan			1	::5680	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:55.200	115.2	00:01:56.800	116.8	00:00:01.600	1.6		6	124b	festi	pos_neut_sg_dat_st				festemu	ADJ	CF	goh	fest, stark		p								::5690				festemu				ADJ	ja,jo	festemu			1	::5690	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:56.800	116.8	00:01:58.000	118.0	00:00:01.200	1.2		6	124b	muot	sg_dat				muote	NA	CF	goh	Seele, Geist		a_neut								::5700				muate				NA	a,z_neut	muate			1	::5700	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:58.000	118.0	00:01:59.800	119.8	00:00:01.800	1.8		6	124b	urtruhti	pos_masc_pl_nom_st				urtruhte	ADJ	CF	goh	nüchtern		p								::5710				urtructe				ADJD	ja,jo	urtructe			1	::5710	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:01:59.800	119.8	00:02:02.000	122.0	00:00:02.200	2.2		6	124b	gidigan	pos_masc_sg_dat_st				gidiganemu	ADJ	CF	goh	rein, keusch		p								::5720				cadiganemu				ADJ	a,o	cadiganemu			2	::5720	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:02.000	122.0	00:02:03.800	123.8	00:00:01.800	1.8		6	124b	wësan	p_pos_masc_pl_nom_st				wësente	VA	CF	goh	sein		st5								::5730				uuesante				VAPSD	st5	uuesante			2	::5730	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:03.800	123.8	00:02:05.400	125.4	00:00:01.600	1.6		6	124b	lihhamo	sg_dat				līhhamin	NA	CF	goh	Körper, Leib		n_masc								::5740				lihamin				NA	n_masc	lihamin			2	::5740	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:05.400	125.4	00:02:06.600	126.6	00:00:01.200	1.2		6	124b	al	masc_sg_acc_st				allan	DI	CF	goh	ganz, all		p								::5750				allan				DI	a,o	allan			3	::5750	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:06.600	126.6	00:02:09.000	129.0	00:00:02.400	2.4		6	124b	giloubig	pos_masc_sg_dat_st				giloubīgemu	ADJ	CF	goh	gläubig, getreu		p								::5760				kalaubigemu				ADJ	a,o	kalaubigemu			3	::5760	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:09.000	129.0	00:02:10.200	130.2	00:00:01.200	1.2		6	124b	atum	sg_dat				ātume	NA	CF	goh	Geist		a_masc								::5770				atume				NA	a,i_masc	atume			3	::5770	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:10.200	130.2	00:02:11.800	131.8	00:00:01.600	1.6		6	124b	krist	sg_dat				kriste	NE	CF	goh	Christus		a_masc								::5780				christe				NE	a_masc	christe			4	::5780	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:11.800	131.8	00:02:13.400	133.4	00:00:01.600	1.6		6	124b	leiten	subj_pres_pl_1				leitēn	VV	CF	goh	führen, lenken		wk1a								::5790				leittem				VVFIN	wk1a	leittem			4	::5790	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
00:02:13.400	133.4	00:02:14.600	134.6	00:00:01.200	1.2		6	124b	dëse	masc_sg_acc_st				dësan	DD	CF	goh	dieser, diese, dieses		p								::5800				desan				DD	a,o	desan			4	::5800	file:///media/vbspace/ddd/data/MurbacherHymnen/9_corrections/MH_Murb.H.IV.eaf
