Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	Ms1 Seite Ms.2	Ms1 Seite Ms.1	Glosse	R Reim	Tg1a Kapitel	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	Ms1 Seite Ms.3	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ms2 Zeile Ms.2	Ms2 Zeile Ms.1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ms2 Zeile Ms.3	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:05:29.600	329.6	00:05:30.800	330.8	00:00:01.200	1.2	K296r	L60vb			1	sin	masc_sg_acc_st			sinen	DPOS		CF_U_Imp	goh	sein		p		5		333						852:K296r:1050					sinen				DPOS	a,o	sinen				852:K296r:1050	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:30.800	330.8	00:05:32.400	332.4	00:00:01.600	1.6	K296r	L60vb			1	ahtodo	pos_masc_sg_acc_wk			ahtoden	ADJO		CF_U_Imp	goh	achter		n		6		333						852:K296r:1060					ahtoden				ADJO	n	ahtoden				852:K296r:1060	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:32.400	332.4	00:05:33.400	333.4	00:00:01.000	1.0	K296r	L60vb			1	teil	sg_acc			teil	NA		CF_U_Imp	goh	Teil		a,i_masc		6		333						852:K296r:1070					teil				NA	a,i_masc,neut	teil				852:K296r:1070	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:33.800	333.8	00:05:34.600	334.6	00:00:00.800	0.8	K296r	L60vb			1	dër	neut_sg_nom			daz	DD		CF_U_M	goh	der, die, das				6		333						852:K296r:1080					daz				DDS		daz				852:K296r:1080	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:34.600	334.6	00:05:35.400	335.4	00:00:00.800	0.8	K296r	L60vb			1	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		6		333						852:K296r:1090					ist				VAFIN	irr	ist				852:K296r:1090	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:35.400	335.4	00:05:37.200	337.2	00:00:01.800	1.8	K296r	L60vb			1	parhypate	sg_nom			parypate	NA		CF_U_M	grc	die Saite neben der obersten oder ersten; der Ton zunächst dem obersten		c_fem		6		333						852:K296r:1100					parypate				NA	c_fem	parypate				852:K296r:1100	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:37.200	337.2	00:05:38.400	338.4	00:00:01.200	1.2	K296r	L60vb			1	mese	pl_gen			meson	NA		CF_U_M	grc	der mittlere Ton		c_fem		6		333						852:K296r:1110					me\son				NA	c_fem	meson				852:K296r:1110	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:38.400	338.4	00:05:39.200	339.2	00:00:00.800	0.8	K296r	L60vb			1	mit				mit	AP		CF_U_M	goh	mit				7		333						852:K296r:1120					mit				APPR		mit				852:K296r:1120	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:39.200	339.2	00:05:39.600	339.6	00:00:00.400	0.4	K296r	L60vb			1	D	sg_dat			d	NA		CF_U_M	lat	der Ton D		0		7		333						852:K296r:1130					.D				NA	0	.D				852:K296r:1130	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:40.000	340.0	00:05:41.800	341.8	00:00:01.800	1.8	K296r	L60vb			1								CF_U_Imp 						7		333						852:K296r:1140															852:K296r:1140	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:41.800	341.8	00:05:43.000	343.0	00:00:01.200	1.2	K296r	L60vb			1	danne				danne	ADV		CF_U_Imp 	goh	dann				7		333						852:K296r:1150					danne				ADV		danne				852:K296r:1150	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:43.000	343.0	00:05:44.800	344.8	00:00:01.800	1.8	K296r	L60vb			1	paramese	sg_acc			paramese	NA		CF_U_Imp 	grc	der Ton neben dem mittelsten		0_fem		7		333						852:K296r:1160					parame\se				NA	c_fem	paramese				852:K296r:1160	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:44.800	344.8	00:05:46.400	346.4	00:00:01.600	1.6	K296r	L60vb			1								CF_U_Imp 						8		333						852:K296r:1170															852:K296r:1170	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:46.800	346.8	00:05:47.800	347.8	00:00:01.000	1.0	K296r	L60vb			1								CF_I_Imp 						8		333						852:K296r:1180															852:K296r:1180	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:47.800	347.8	00:05:50.000	350.0	00:00:02.200	2.2	K296r	L60vb			1								CF_I_Imp 						8		333						852:K296r:1190															852:K296r:1190	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:50.000	350.0	00:05:50.800	350.8	00:00:00.800	0.8	K296r	L60vb			1								CF_I_Imp 						8		333						852:K296r:1200															852:K296r:1200	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:50.800	350.8	00:05:52.000	352.0	00:00:01.200	1.2	K296r	L60vb			1	sin	masc_sg_acc_st			sinen	DPOS		CF_I_Imp 	goh	sein		p		8		333						852:K296r:1210					sinen				DPOS	a,o	sinen				852:K296r:1210	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:52.000	352.0	00:05:53.400	353.4	00:00:01.400	1.4	K296r	L60vb			1	halb	pos_masc_sg_acc_wk			halben	ADJ		CF_I_Imp 	goh	halb		n		9		333						852:K296r:1220					halben				ADJ	a,o	halben				852:K296r:1220	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:53.400	353.4	00:05:54.400	354.4	00:00:01.000	1.0	K296r	L60vb			1	teil	sg_acc			teil	NA		CF_I_Imp 	goh	Teil		a,i_masc		9		333						852:K296r:1230					teil				NA	a,i_masc,neut	teil				852:K296r:1230	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:54.800	354.8	00:05:55.600	355.6	00:00:00.800	0.8	K296r	L60vb			1	dër	neut_sg_nom			daz	DD		CF_U_M	goh	der, die, das				9		333						852:K296r:1240					daz				DDS		daz				852:K296r:1240	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:55.600	355.6	00:05:56.400	356.4	00:00:00.800	0.8	K296r	L60vb			1								CF_U_M						9		333						852:K296r:1250															852:K296r:1250	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:56.400	356.4	00:05:58.800	358.8	00:00:02.400	2.4	K296r	L60vb			1								CF_U_M						9		333						852:K296r:1260															852:K296r:1260	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:59.000	359.0	00:05:59.800	359.8	00:00:00.800	0.8	K296v	L60vb			1	mit				mit	AP		CF_U_M	goh	mit				10		335						852:K296v:10					mit				APPR		mit				852:K296v:10	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:05:59.800	359.8	00:06:00.200	360.2	00:00:00.400	0.4	K296v	L60vb			1	C	sg_dat			c	NA		CF_U_M	lat	der Ton C		0		10		335						852:K296v:20					.C				NA	0	.C				852:K296v:20	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:00.600	360.6	00:06:01.400	361.4	00:00:00.800	0.8	K296v	L60vb			1	nah				nah	AP		CF_U_M	goh	nach				10		335						852:K296v:30					Nah				APPR		Nah				852:K296v:30	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:01.400	361.4	00:06:02.400	362.4	00:00:01.000	1.0	K296v	L60vb			1	dër	masc_sg_dat			demo	DD		CF_U_M	goh	der, die, das				10		335						852:K296v:40					demo				DDS		demo				852:K296v:40	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:02.400	362.4	00:06:03.200	363.2	00:00:00.800	0.8	K296v	L60vb			1								CF_U_M						10		335						852:K296v:50															852:K296v:50	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:03.200	363.2	00:06:06.400	366.4	00:00:03.200	3.2	K296v	L60vb			1								CF_U_M						10		335						852:K296v:60															852:K296v:60	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:06.400	366.4	00:06:07.200	367.2	00:00:00.800	0.8	K296v	L60vb			1								CF_U_M						11		335						852:K296v:70															852:K296v:70	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:07.200	367.2	00:06:07.600	367.6	00:00:00.400	0.4	K296v	L60vb			1	B	sg_dat			b	NA		CF_U_M	lat	der Ton B		0		11		335						852:K296v:80					.B				NA	0	.B				852:K296v:80	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:08.000	368.0	00:06:08.800	368.8	00:00:00.800	0.8	K296v	L60vb			1	dër	masc_sg_nom			der	DD		CF_I_Rel	goh	der, die, das				11		335						852:K296v:90					der				DDSREL		der				852:K296v:90	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:08.800	368.8	00:06:10.600	370.6	00:00:01.800	1.8	K296v	L60vb			1	drifalt	pos_fem_sg_acc_st			driualta	ADJ		CF_I_Rel	goh	dreifach		p		11		335						852:K296v:100					driualta				ADJ	a,o	driualta				852:K296v:100	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:10.600	370.6	00:06:12.400	372.4	00:00:01.800	1.8	K296v	L60vb			1	girobi	sg_acc			geroubi	NA		CF_I_Rel	goh	Tiefe		in_fem		11		335						852:K296v:110					geroluti ubi				NA	in_fem	geroluti ubi				852:K296v:110	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:12.400	372.4	00:06:13.200	373.2	00:00:00.800	0.8	K296v	L60vb			1	girobi	sg_acc			geroubi	NA		CF_I_Rel	goh	Tiefe		in_fem		12		335						852:K296v:120					geroluti ubi				NA	in_fem	geroluti ubi				852:K296v:120	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:13.200	373.2	00:06:14.400	374.4	00:00:01.200	1.2	K296v	L60vb			1	haben,haben	ind_pres_sg_3			habet	VA		CF_I_Rel	goh	haben		wk3		12		335						852:K296v:130					habet				VVFIN	wk1b,wk3	habet				852:K296v:130	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:14.400	374.4	00:06:15.600	375.6	00:00:01.200	1.2	K296v	L60vb			1	gagan				gagen	AP		CF_I_Rel	goh	gegenüber				12		335						852:K296v:140					gagen				APPR		gagen				852:K296v:140	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:15.600	375.6	00:06:16.600	376.6	00:00:01.000	1.0	K296v	L60vb			1	dër	masc_sg_dat			demo	DD		CF_I_Rel	goh	der, die, das				12		335						852:K296v:150					demo				DDA		demo				852:K296v:150	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:16.600	376.6	00:06:18.800	378.8	00:00:02.200	2.2	K296v	L60vb			1	kurz	sup_masc_sg_dat_wk			churzisten	ADJ		CF_I_Rel	goh	kurz		n		12		335						852:K296v:160					churzisten				ADJ	a,o	churzisten				852:K296v:160	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:18.800	378.8	00:06:19.800	379.8	00:00:01.000	1.0	K296v	L60vb			1	nete	sg_dat			nete	NA		CF_I_Rel	grc	der letzte Ton, die letzte Saite		0_masc		13		335						852:K296v:170					nete				NA	a_fem	nete				852:K296v:170	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:20.200	380.2	00:06:21.600	381.6	00:00:01.400	1.4	K296v	L60vb			1	wanta				uuanta	KO		CF_I_Adv_Caus	goh	weil				13		335						852:K296v:180					uuanta				KOUS		uuanta				852:K296v:180	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:21.600	381.6	00:06:22.200	382.2	00:00:00.600	0.6	K296v	L60vb			1	ër	masc_sg_nom_3			er	PPER		CF_I_Adv_Caus	goh	er, sie, es				13		335						852:K296v:190					er				PPER		er				852:K296v:190	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:22.200	382.2	00:06:24.000	384.0	00:00:01.800	1.8	K296v	L60vb			1	drifalt	pos_fem_sg_acc_st			driualta	ADJ		CF_I_Adv_Caus	goh	dreifach		p		13		335						852:K296v:200					driualta				ADJ	a,o	driualta				852:K296v:200	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:24.000	384.0	00:06:25.200	385.2	00:00:01.200	1.2	K296v	L60vb			1	lengi	sg_acc			lengi	NA		CF_I_Adv_Caus	goh	Länge		in_fem		13		335						852:K296v:210					lengi				NA	in_fem	lengi				852:K296v:210	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:25.200	385.2	00:06:26.200	386.2	00:00:01.000	1.0	K296v	L60vb			1	haben,haben	ind_pres_sg_3			habet	VA		CF_I_Adv_Caus	goh	haben		wk3		13		335						852:K296v:220					habet				VVFIN	wk1b,wk3	habet				852:K296v:220	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:26.600	386.6	00:06:27.800	387.8	00:00:01.200	1.2	K296v	L60vb			1	furisezzen	imp_pres_sg_2			sezze	VV		CF_U_Imp	goh	vorsetzen		wk1a		14		335						852:K296v:230					Sezze				VVIMP	wk1a	Sezze				852:K296v:230	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:27.800	387.8	00:06:29.000	389.0	00:00:01.200	1.2	K296v	L60vb			1	danne				danne	ADV		CF_U_Imp	goh	dann				14		335						852:K296v:240					danne				ADV		danne				852:K296v:240	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:29.000	389.0	00:06:30.000	390.0	00:00:01.000	1.0	K296v	L60vb			1	furi				fure	ADV		CF_U_Imp	goh	vor, für				14		335						852:K296v:250					fure				PTKVZ		fure				852:K296v:250	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:30.000	390.0	00:06:31.800	391.8	00:00:01.800	1.8	K296v	L60vb			1	lichanos	sg_acc			lychanum	NA		CF_U_Imp	grc-lat	einer der unsteten musikalischen Töne		o_masc		14		335						852:K296v:260					lychanum				NA	o_fem	lychanum				852:K296v:260	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:31.800	391.8	00:06:33.000	393.0	00:00:01.200	1.2	K296v	L60vb			1	sin	masc_sg_acc_st			sinen	DPOS		CF_U_Imp	goh	sein		p		14		335						852:K296v:270					sinen				DPOS	a,o	sinen				852:K296v:270	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:33.000	393.0	00:06:34.600	394.6	00:00:01.600	1.6	K296v	L60vb			1	ahtodo	pos_masc_sg_acc_wk			ahtoden	ADJO		CF_U_Imp	goh	der, die, das achte		n		15		335						852:K296v:280					ahtoden				ADJO	n	ahtoden				852:K296v:280	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:34.600	394.6	00:06:35.600	395.6	00:00:01.000	1.0	K296v	L60vb			1	teil	sg_acc			teil	NA		CF_U_Imp	goh	Teil		a,i_masc		15		335						852:K296v:290					teil				NA	a,i_masc,neut	teil				852:K296v:290	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:36.000	396.0	00:06:36.800	396.8	00:00:00.800	0.8	K296v	L60vb			1	dër	neut_sg_nom			daz	DD		CF_U_M	goh	der, die, das				15		335						852:K296v:300					daz				DDS		daz				852:K296v:300	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:36.800	396.8	00:06:37.600	397.6	00:00:00.800	0.8	K296v	L60vb			1								CF_U_M						15		335						852:K296v:310															852:K296v:310	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:37.600	397.6	00:06:40.800	400.8	00:00:03.200	3.2	K296v	L60vb			1								CF_U_M						15		335						852:K296v:320															852:K296v:320	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:40.800	400.8	00:06:41.600	401.6	00:00:00.800	0.8	K296v	L60vb			1	mit				mit	AP		CF_U_M	goh	mit				16		335						852:K296v:330					mit				APPR		mit				852:K296v:330	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:41.600	401.6	00:06:42.000	402.0	00:00:00.400	0.4	K296v	L60vb			1	A	sg_abl			a	NA		CF_U_M	lat	der Ton A		0		16		335						852:K296v:340					.A				NA	0	.A				852:K296v:340	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:42.400	402.4	00:06:43.200	403.2	00:00:00.800	0.8	K296v	L60vb			1	nëman	imp_pres_sg_2			nim	VV		CF_I_Imp 	goh	nehmen		st4		16		335						852:K296v:350					Nim				VVIMP	st4	Nim				852:K296v:350	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:43.200	403.2	00:06:45.000	405.0	00:00:01.800	1.8	K296v	L60vb			1	dara nah				dara-nah	ADV		CF_I_Imp 	goh	darauf				16		335						852:K296v:360					dara-nah				ADV		dara-$nah				852:K296v:360	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:45.000	405.0	00:06:45.800	405.8	00:00:00.800	0.8	K296v	L60vb			1	dër	masc_sg_acc			den	DD		CF_I_Imp 	goh	der, die, das				16		335						852:K296v:370					den				DDA		den				852:K296v:370	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:45.800	405.8	00:06:47.400	407.4	00:00:01.600	1.6	K296v	L60vb			1	dritto	pos_masc_sg_dat_wk			dritten	ADJO		CF_I_Imp 	goh	dritter		n		16		335						852:K296v:380					drit\ten				ADJO	a,o	dritten				852:K296v:380	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:47.400	407.4	00:06:48.400	408.4	00:00:01.000	1.0	K296v	L60vb			1	teil	sg_acc			teil	NA		CF_I_Imp 	goh	Teil		a,i_masc		17		335						852:K296v:390					teil				NA	a,i_masc,neut	teil				852:K296v:390	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:48.400	408.4	00:06:49.200	409.2	00:00:00.800	0.8	K296v	L60vb			1								CF_I_Imp 						17		335						852:K296v:400															852:K296v:400	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:49.200	409.2	00:06:51.600	411.6	00:00:02.400	2.4	K296v	L60vb			1								CF_I_Imp 						17		335						852:K296v:410															852:K296v:410	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:52.000	412.0	00:06:53.000	413.0	00:00:01.000	1.0	K296v	L60vb			1								CF_I_Imp 						17		335						852:K296v:420															852:K296v:420	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:53.000	413.0	00:06:55.800	415.8	00:00:02.800	2.8	K296v	L60vb			1								CF_I_Imp 						17		335						852:K296v:430															852:K296v:430	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:56.200	416.2	00:06:57.000	417.0	00:00:00.800	0.8	K296v	L60vb			1	dër	neut_sg_nom			daz	DD		CF_U_M	goh	der, die, das				18		335						852:K296v:440					daz				DDS		daz				852:K296v:440	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:57.000	417.0	00:06:57.800	417.8	00:00:00.800	0.8	K296v	L60vb			1								CF_U_M						18		335						852:K296v:450															852:K296v:450	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:06:57.800	417.8	00:07:00.400	420.4	00:00:02.600	2.6	K296v	L60vb			1								CF_U_M						18		335						852:K296v:460															852:K296v:460	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:00.400	420.4	00:07:01.200	421.2	00:00:00.800	0.8	K296v	L60vb			1								CF_U_M						19		335						852:K296v:470															852:K296v:470	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:01.200	421.2	00:07:01.600	421.6	00:00:00.400	0.4	K296v	L60vb			1	G	sg_dat			g	NA		CF_U_M	lat	der Ton G				19		335						852:K296v:480					.G				NA		.G				852:K296v:480	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:02.000	422.0	00:07:03.200	423.2	00:00:01.200	1.2	K296v	L60vb			1	furisezzen	imp_pres_sg_2			sezze	VV		CF_U_Imp	goh	vorsetzen		wk1a		19		335						852:K296v:490					Sezze				VVIMP	wk1a	Sezze				852:K296v:490	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:03.200	423.2	00:07:04.200	424.2	00:00:01.000	1.0	K296v	L60vb			1	afar				aber	ADV		CF_U_Imp	goh	aber				19		335						852:K296v:500					aber				ADV		aber				852:K296v:500	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:04.200	424.2	00:07:05.200	425.2	00:00:01.000	1.0	K296v	L60vb			1	dër	masc_sg_dat			demo	DD		CF_U_Imp	goh	der, die, das				19		335						852:K296v:510					demo				DDA		demo				852:K296v:510	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:05.200	425.2	00:07:06.600	426.6	00:00:01.400	1.4	K296v	L60vb			1								CF_U_Imp						19		335						852:K296v:520															852:K296v:520	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:06.600	426.6	00:07:09.200	429.2	00:00:02.600	2.6	K296v	L60vb			1								CF_U_Imp						20		335						852:K296v:530															852:K296v:530	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:09.200	429.2	00:07:10.400	430.4	00:00:01.200	1.2	K296v	L60vb			1								CF_U_Imp						20		335						852:K296v:540															852:K296v:540	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:10.400	430.4	00:07:12.000	432.0	00:00:01.600	1.6	K296v	L60vb			1	ahtodo	pos_masc_sg_acc_wk			ahtoden	ADJO		CF_U_Imp	goh	achter		n		20		335						852:K296v:550					ahtoden				ADJO	a,o	ahtoden				852:K296v:550	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:12.000	432.0	00:07:13.000	433.0	00:00:01.000	1.0	K296v	L60vb			1	teil	sg_acc			teil	NA		CF_U_Imp	goh	Teil		a,i_masc		20		335						852:K296v:560					teil				NA	a,i_masc,neut	teil				852:K296v:560	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:13.000	433.0	00:07:14.000	434.0	00:00:01.000	1.0	K296v	L60vb			1	furi				fure	ADV		CF_U_Imp	goh	vor				20		335						852:K296v:570					fure				PTKVZ		fure				852:K296v:570	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:14.200	434.2	00:07:15.000	435.0	00:00:00.800	0.8	K296v	L60vb			1	dër	neut_sg_nom			daz	DD		CF_U_M	goh	der, die, das				21		335						852:K296v:580					daz				DDS		daz				852:K296v:580	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:15.000	435.0	00:07:15.800	435.8	00:00:00.800	0.8	K296v	L60vb			1	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		21		335						852:K296v:590					ist				VAFIN	irr	ist				852:K296v:590	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:16.200	436.2	00:07:19.600	439.6	00:00:03.400	3.4	K296v	L60vb			1	proslambanomenos	sg_nom			proslambanomenos	NA		CF_U_M	grc-lat	der Ton A		o_masc		21		335						852:K296v:600					proslambanomenos				NA	o_masc	proslambanomenos				852:K296v:600	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:19.600	439.6	00:07:20.400	440.4	00:00:00.800	0.8	K296v	L60vb			1	mit				mit	AP		CF_U_M	goh	mit				21		335						852:K296v:610					mit				APPR		mit				852:K296v:610	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:20.400	440.4	00:07:20.800	440.8	00:00:00.400	0.4	K296v	L60vb			1	F	sg_dat			f	NA		CF_U_M	lat	der Ton F				21		335						852:K296v:620					.F				NA		.F				852:K296v:620	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
00:07:21.000	441.0	00:07:21.800	441.8	00:00:00.800	0.8	K296v	L60vb			1	dër	masc_sg_nom			der	DD		CF_I_Rel	goh	der, die, das				22		335						852:K296v:630					der				DDSREL		der				852:K296v:630	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_1.eaf
