Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	M1a DDDTS Lemma	Standard W	S1a Satz	Sprache	Übersetzung	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Tg2a Vers	Identifizierer	File Path
00:02:23.000	143.0	00:02:23.400	143.4	00:00:00.400	0.4									$,	, 						131							124		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:23.400	143.4	00:02:24.000	144.0	00:00:00.600	0.6				so					ADV	so	CF_U_M 	goh	so, dann			131							124		so			ADV		so			1369	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:24.000	144.0	00:02:25.200	145.2	00:00:01.200	1.2				abalosen	ind_pres_sg_3				VV	loset	CF_U_M 	goh	lösen, ablösen	wk1a		131							124		losét			VVFIN	wk1a	losét			1370	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:25.200	145.2	00:02:26.000	146.0	00:00:00.800	0.8				sih	sg_acc_3				PRF	sih	CF_U_M 	goh	sich			131							125		sih			PRF		sih			1371	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:26.000	146.0	00:02:27.200	147.2	00:00:01.200	1.2				al	fem_sg_nom_st				DI	alliu	CF_U_M 	goh	all, jeder	p		131							125		alliu			DI	a,o	alliu			1372	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:27.200	147.2	00:02:28.000	148.0	00:00:00.800	0.8				ër	fem_sg_gen_3				PPER	ire	CF_U_M 	goh	er, sie, es			131							125		íre			PPER		íre			1373	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:28.000	148.0	00:02:28.800	148.8	00:00:00.800	0.8				hut	sg_nom				NA	hut	CF_U_M 	goh	Haut	i_fem		131							125		hût			NA	i_fem	hût			1374	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:28.800	148.8	00:02:29.400	149.4	00:00:00.600	0.6				aba					ADV	abo	CF_U_M 	goh	weg, ab			131							125		ábo			PTKVZ		ábo			1375	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:29.400	149.4	00:02:29.800	149.8	00:00:00.400	0.4									$.	; 						131							125		; 			$.		; 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:29.800	149.8	00:02:30.400	150.4	00:00:00.600	0.6				so					ADV	so	CF_U_M 	goh	so, dann			131							125		so			ADV		so			1376	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:30.400	150.4	00:02:32.200	152.2	00:00:01.800	1.8				suohhen	ind_pres_sg_3				VV	suohchet	CF_U_M 	goh	suchen	wk1a		131							125		suôhchét			VVFIN	wk1a	suôhchét			1377	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:32.200	152.2	00:02:33.000	153.0	00:00:00.800	0.8				ër	fem_sg_nom_3				PPER	siu	CF_U_M 	goh	er, sie, es			131							125		siu			PPER		siu			1378	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:33.000	153.0	00:02:34.200	154.2	00:00:01.200	1.2				ein	masc_sg_acc_st				DI	einen	CF_U_M 	goh	ein	p		131							125		einen			DIA	a,o	einen			1379	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:34.200	154.2	00:02:36.600	156.6	00:00:02.400	2.4				lohheroht *K	pos_masc_sg_acc_st				ADJ	locherohten	CF_U_M 	goh	löcherig	p		131							125		lócheróhten			ADJ	a,o	lócheróhten			1380	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:36.600	156.6	00:02:37.800	157.8	00:00:01.200	1.2				stein	sg_acc				NA	stein	CF_U_M 	goh	Stein	a_masc		131							125		stein			NA	a_masc	stein			1381	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:37.800	157.8	00:02:38.800	158.8	00:00:01.000	1.0				inti					KO	unde	CF_I_M 	goh	und			131							125		unde			KON		unde			1382	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:38.800	158.8	00:02:40.600	160.6	00:00:01.800	1.8				duruhsliofan	ind_pres_sg_3				VV	sliuffet	CF_I_M 	goh	durchgleiten	st2a		131							126		slîuffét			VVFIN	st2a	slîuffét			1383	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:40.600	160.6	00:02:41.400	161.4	00:00:00.800	0.8				dar					ADV	dar	CF_I_M 	goh	da, dort			131							126		dâr			ADV		dâr			1384	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:41.400	161.4	00:02:42.600	162.6	00:00:01.200	1.2				duruh					ADV	dureh	CF_I_M 	goh	durch, hindurch			131							126		duréh			PTKVZ		duréh			1385	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:42.600	162.6	00:02:43.600	163.6	00:00:01.000	1.0				inti					KO	unde	CF_I_M 	goh	und			131							126		unde			KON		unde			1386	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:43.600	163.6	00:02:45.400	165.4	00:00:01.800	1.8				abastreifan	ind_pres_sg_3				VV	streifet	CF_I_M 	goh	abstreifen	wk1a		131							126		strêifet			VVFIN	wk1a	strêifet			1387	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:45.400	165.4	00:02:46.200	166.2	00:00:00.800	0.8				dër	fem_sg_acc				DD	die	CF_I_M 	goh	der, die, das			131							126		diê			DDA		diê			1388	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:46.200	166.2	00:02:47.000	167.0	00:00:00.800	0.8				hut	sg_acc				NA	hud	CF_I_M 	goh	Haut	i_fem		131							126		hûd			NA	i_fem	hûd			1389	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:47.000	167.0	00:02:47.800	167.8	00:00:00.800	0.8				aba					ADV	abo	CF_I_M 	goh	weg, ab			131							126		ábo			PTKVZ		ábo			1390	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:47.800	167.8	00:02:48.800	168.8	00:00:01.000	1.0				inti					KO	unde	CF_I_M 	goh	und			131							126		unde			KON		unde			1391	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:48.800	168.8	00:02:50.200	170.2	00:00:01.400	1.4				jungen	ind_pres_sg_3				VV	iunget	CF_I_M 	goh	sich verjüngen	wk3		131							126		iungét			VVFIN	wk3	iungét			1392	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:50.200	170.2	00:02:51.000	171.0	00:00:00.800	0.8				sih	sg_acc_3				PRF	sih	CF_I_M 	goh	sich			131							126		síh			PRF		síh			1393	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:51.000	171.0	00:02:51.400	171.4	00:00:00.400	0.4				so					ADV	so	CF_I_M 	goh	so, auf diese Art			131							126		so			ADV		so			1394	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:51.400	171.4	00:02:51.800	171.8	00:00:00.400	0.4									$.	. 						131							126		. 			$.		. 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:51.800	171.8	00:02:52.600	172.6	00:00:00.800	0.8				ein	fem_sg_nom_0				DI	ein	CF_U_M 	goh	ein	a,o		131							126		Ein			DIA	a,o	Ein			1395	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:52.600	172.6	00:02:53.800	173.8	00:00:01.200	1.2				ander	fem_sg_nom_0				DI	ander	CF_U_M 	goh	der andere	a,o		131							127		ander			DI	a,o	ander			1396	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:53.800	173.8	00:02:55.200	175.2	00:00:01.400	1.4				slahta	sg_nom				NA	slahta	CF_U_M 	goh	Art, Gattung	o_fem		131							127		slahta			NA	o_fem	slahta			1397	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:55.200	175.2	00:02:55.800	175.8	00:00:00.600	0.6				sin	ind_pres_sg_3				VA	ist	CF_U_M 	goh	sein	irr		131							127		íst			VAFIN	irr	íst			1398	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:55.800	175.8	00:02:56.200	176.2	00:00:00.400	0.4									$,	, 						131							127		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:56.200	176.2	00:02:56.800	176.8	00:00:00.600	0.6				so					KO	so	CF_I_Adv	goh	so; wenn			131							127		so			KOUS		so			1399	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:56.800	176.8	00:02:57.600	177.6	00:00:00.800	0.8				ër	fem_sg_nom_3				PPER	siu	CF_I_Adv	goh	er, sie, es			131							127		siu			PPER		siu			1400	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:57.600	177.6	00:02:58.800	178.8	00:00:01.200	1.2				wellen	subj_pres_sg_2				VM	uuile	CF_I_Adv	goh	wollen	irr		131							127		uuíle			VMFIN	irr	uuíle			1401	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:02:58.800	178.8	00:03:00.200	180.2	00:00:01.400	1.4				trinkan					VV	drinkan	CF_I_Adv	goh	trinken, schlürfen	st3a		131							127		drinkán			VVINF	st3a	drinkán			1402	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:00.200	180.2	00:03:00.400	180.4	00:00:00.200	0.2									$,	,						131							127		,			$,		,				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:00.400	180.4	00:03:01.000	181.0	00:00:00.600	0.6				so					ADV	so	CF_U_M 	goh	so, dann			131							127		so			ADV		so			1403	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:01.000	181.0	00:03:01.400	181.4	00:00:00.400	0.4				uʒ					ADV	uz	CF_U_M 	goh	aus			131							127		uz			PTKVZ		uz-			1404	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:01.400	181.4	00:03:02.800	182.8	00:00:01.400	1.4				uʒspiwan	ind_pres_sg_3				VV	spiget	CF_U_M 	goh	ausspeien	st1b		131							127		spîget			VVFIN	st1b	spîget			1404	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:02.800	182.8	00:03:03.600	183.6	00:00:00.800	0.8				ër	fem_sg_nom_3				PPER	siu	CF_U_M 	goh	er, sie, es			131							127		siu			PPER		siu			1405	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:03.600	183.6	00:03:05.000	185.0	00:00:01.400	1.4				zi erist					ADV	zerest	CF_U_M 	goh	zuerst, anfangs			131							127		z erest			ADV		z- erest			1406	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:05.000	185.0	00:03:05.800	185.8	00:00:00.800	0.8				dër	neut_sg_acc				DD	daz	CF_U_M 	goh	der, die, das			131							127		dáz			DDA		dáz			1407	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:05.800	185.8	00:03:06.800	186.8	00:00:01.000	1.0				eitar	sg_acc				NA	eiter	CF_U_M 	goh	Gift, Eiter	a_neut		131							127		eitér			NA	a_neut	eitér			1408	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:06.800	186.8	00:03:07.200	187.2	00:00:00.400	0.4									$.	. 						131							127		. 			$.		. 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:07.200	187.2	00:03:08.000	188.0	00:00:00.800	0.8				dër	masc_sg_acc				DD	den	CF_U_M 	goh	der, die, das			131							128		Den			DDA		Den			1409	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:08.000	188.0	00:03:09.000	189.0	00:00:01.000	1.0				wurm	sg_acc				NA	uurm	CF_U_M 	goh	Schlange, Wurm	a,i_masc		131							128		uûrm			NA	a,i_masc	uûrm			1410	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:09.000	189.0	00:03:10.400	190.4	00:00:01.400	1.4				sculan	ind_pres_pl_1				VM	sculen	CF_U_M 	goh	sollen	prpr		131							128		sculen			VMFIN	prpr	sculen			1411	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:10.400	190.4	00:03:11.400	191.4	00:00:01.000	1.0				wir	pl_nom_1				PPER	uuir	CF_U_M 	goh	wir			131							128		uuír			PPER		uuír			1412	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:11.400	191.4	00:03:12.800	192.8	00:00:01.400	1.4				bilidon					VV	biledon	CF_U_M 	goh	(vor)bilden, darstellen, sich vorstellen; abbilden	wk2		131							128		biledon			VVINF	wk2	biledon			1413	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:12.800	192.8	00:03:13.200	193.2	00:00:00.400	0.4									$.	: 						131							128		: 			$.		: 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:13.200	193.2	00:03:13.800	193.8	00:00:00.600	0.6				so					KO	so	CF_I_Adv	goh	so, wenn			131							128		so			KOUS		so			1414	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:13.800	193.8	00:03:14.800	194.8	00:00:01.000	1.0				wir	pl_nom_1				PPER	uuir	CF_I_Adv	goh	wir			131							128		uuír			PPER		uuír			1415	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:14.800	194.8	00:03:16.400	196.4	00:00:01.600	1.6				wellen	ind_pres_pl_1				VM	uuellen	CF_I_Adv	goh	wollen	irr		131							128		uuellên			VMFIN	irr	uuellên			1416	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:16.400	196.4	00:03:18.000	198.0	00:00:01.600	1.6				trinkan					VV	drinkan	CF_I_Adv	goh	trinken, schlürfen	st3a		131							128		drinkán			VVINF	st3a	drinkán			1417	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:18.000	198.0	00:03:18.800	198.8	00:00:00.800	0.8				dër	neut_sg_acc				DD	daz	CF_I_Adv	goh	der, die, das			131							128		daz			DDA		daz			1418	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:18.800	198.8	00:03:21.000	201.0	00:00:02.200	2.2				geistlih	pos_neut_sg_acc_wk				ADJ	geistliche	CF_I_Adv	goh	geistlich, geistig	n		131							128		geîstlîche			ADJ	a,o	geîstlîche			1419	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:21.000	201.0	00:03:22.400	202.4	00:00:01.400	1.4				waʒʒar	sg_acc				NA	uuazzer	CF_I_Adv	goh	Wasser	a_neut		131							129		uuázzer			NA	a_neut	uuázzer			1420	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:22.400	202.4	00:03:22.600	202.6	00:00:00.200	0.2									$,	,						131							129		,			$,		,				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:22.600	202.6	00:03:23.400	203.4	00:00:00.800	0.8				dër	neut_sg_nom				DD	daz	CF_I_Att 	goh	der, die, das			131							129		daz			DDSREL		daz			1421	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:23.400	203.4	00:03:24.200	204.2	00:00:00.800	0.8				wir	pl_dat_1				PPER	uns	CF_I_Att 	goh	wir			131							129		uns			PPER		uns			1422	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:24.200	204.2	00:03:26.200	206.2	00:00:02.000	2.0				scenken					VV	giscenket	CF_I_Att 	goh	einschenken, zu trinken geben, darbieten	wk1a		131							129		giscenket			VVPP	wk1a	giscenket			1423	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:26.200	206.2	00:03:27.400	207.4	00:00:01.200	1.2				wërdan	ind_pres_sg_3				VA	uuirt	CF_I_Att 	goh	werden	st3b		131							129		uuirt			VAFIN	st3b	uuirt			1424	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:27.400	207.4	00:03:28.400	208.4	00:00:01.000	1.0				fona					AP	fone	CF_I_Att 	goh	von			131							129		fone			APPR		fone			1425	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:28.400	208.4	00:03:29.400	209.4	00:00:01.000	1.0				dër	masc_sg_dat				DD	demo	CF_I_Att 	goh	der, die, das			131							129		demo			DDA		demo			1426	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:29.400	209.4	00:03:30.600	210.6	00:00:01.200	1.2				mund	sg_dat				NA	munde	CF_I_Att 	goh	Mund	a_masc		131							129		munde			NA	a_masc	munde			1427	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:30.600	210.6	00:03:32.200	212.2	00:00:01.600	1.6				unser	masc_pl_gen_st				DPOS	unserro	CF_I_Att 	goh	unser	p		131							129		unsérro			DPOS	a,o	unsérro			1428	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:32.200	212.2	00:03:33.800	213.8	00:00:01.600	1.6				ewawarto	sg_gen				NA	euuarton	CF_I_Att 	goh	(Hohe)priester	n_masc		131							129		éuuartôn			NA	n_masc	éuuartôn			1429	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:33.800	213.8	00:03:34.200	214.2	00:00:00.400	0.4									$,	, 						131							129		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:34.200	214.2	00:03:34.800	214.8	00:00:00.600	0.6				so					ADV	so	CF_U_M 	goh	so, dann			131							130		so			ADV		so			1430	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:34.800	214.8	00:03:36.200	216.2	00:00:01.400	1.4				sculan	ind_pres_pl_1				VM	sculen	CF_U_M 	goh	sollen	prpr		131							130		sculén			VMFIN	prpr	sculén			1431	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:36.200	216.2	00:03:37.200	217.2	00:00:01.000	1.0				wir	pl_nom_1				PPER	uuir	CF_U_M 	goh	wir			131							130		uuír			PPER		uuír			1432	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:37.200	217.2	00:03:37.600	217.6	00:00:00.400	0.4				uʒ					ADV	uz	CF_U_M 	goh	aus			131							130		uz			PTKVZ		uz-			1433	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:37.600	217.6	00:03:39.200	219.2	00:00:01.600	1.6				uʒspiwan					VV	spiuuen	CF_U_M 	goh	ausspeien	st1b		131							130		spîuuén			VVINF	st1b	spîuuén			1433	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:39.200	219.2	00:03:41.800	221.8	00:00:02.600	2.6				zi allero erist					ADV	zaller erist	CF_U_M 	goh	zu allererst			131							130		z aller êrist			ADV		z- aller êrist				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:41.800	221.8	00:03:42.800	222.8	00:00:01.000	1.0				al	fem_sg_acc_st				DI	alle	CF_U_M 	goh	all, jeder	p		131							130		alle			DI	a,o	alle			1436	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:42.800	222.8	00:03:43.600	223.6	00:00:00.800	0.8				dër	fem_sg_acc				DD	die	CF_U_M 	goh	der, die, das			131							130		diê			DDA		diê			1437	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:43.600	223.6	00:03:45.800	225.8	00:00:02.200	2.2				unsubarheit	sg_acc				NA	unsuberheit	CF_U_M 	goh	Unflat, Schmutz	i_fem		131							130		unsûberheit			NA	i_fem	unsûberheit			1438	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:45.800	225.8	00:03:46.200	226.2	00:00:00.400	0.4									$,	, 						131							130		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:46.200	226.2	00:03:47.800	227.8	00:00:01.600	1.6				dar mit					ADV	da mite	CF_I_Att	goh	damit; womit			131							130		da míte			PWREL		da míte				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:47.800	227.8	00:03:48.800	228.8	00:00:01.000	1.0				wir	pl_nom_1				PPER	uuir	CF_I_Att	goh	wir			131							131		uuír			PPER		uuír			1441	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:48.800	228.8	00:03:50.800	230.8	00:00:02.000	2.0				biwëllan					VV	beuuollen	CF_I_Att	goh	beflecken, unrein machen	st3b		131							131		beuuóllen			VVPP	st3b	beuuóllen			1442	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:50.800	230.8	00:03:51.400	231.4	00:00:00.600	0.6				sin	ind_pres_pl_1				VA	sin	CF_I_Att	goh	sein	irr		131							131		sîn			VAFIN	irr	sîn			1443	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:51.400	231.4	00:03:51.800	231.8	00:00:00.400	0.4									$.	. 						131							131		. 			$.		. 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:51.800	231.8	00:03:52.600	232.6	00:00:00.800	0.8				dër	fem_sg_nom				DD	diu	CF_U_M 	goh	der, die, das			131							131		Dîu			DDA		Dîu			1444	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:52.600	232.6	00:03:54.000	234.0	00:00:01.400	1.4				dritto	pos_fem_sg_nom_wk				ADJO	dritta	CF_U_M 	goh	der dritte	n		131							131		drittá			ADJO	n	drittá			1445	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:54.000	234.0	00:03:55.400	235.4	00:00:01.400	1.4				slahta	sg_nom				NA	slahta	CF_U_M 	goh	Art, Gattung	o_fem		131							131		slahtá			NA	o_fem	slahtá			1446	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:55.400	235.4	00:03:56.000	236.0	00:00:00.600	0.6				sin	ind_pres_sg_3				VA	ist	CF_U_M 	goh	sein	irr		131							131		ist			VAFIN	irr	ist			1447	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:56.000	236.0	00:03:56.400	236.4	00:00:00.400	0.4									$,	, 						131							131		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:56.400	236.4	00:03:57.000	237.0	00:00:00.600	0.6				so					KO	so	CF_I_Adv	goh	so, wenn			131							131		so			KOUS		so			1448	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:57.000	237.0	00:03:57.800	237.8	00:00:00.800	0.8				dër	fem_sg_nom				DD	diu	CF_I_Adv	goh	der, die, das			131							131		diu			DDS		diu			1449	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:57.800	237.8	00:03:58.600	238.6	00:00:00.800	0.8				dër	masc_sg_acc				DD	den	CF_I_Adv	goh	der, die, das			131							131		den			DDA		den			1450	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:58.600	238.6	00:03:59.400	239.4	00:00:00.800	0.8				man	sg_acc				NA	man	CF_I_Adv	goh	Mann, Mensch	c,a_masc		131							131		man			NA	c,a_masc	man			1451	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:03:59.400	239.4	00:04:01.000	241.0	00:00:01.600	1.6				gisëhan	ind_pres_sg_3				VV	gesihet	CF_I_Adv	goh	sehen	st5		131							131		gésíhet			VVFIN	st5	gésíhet			1452	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:01.000	241.0	00:04:02.400	242.4	00:00:01.400	1.4				nackut	pos_masc_sg_acc_st				ADJ	nakedan	CF_I_Adv	goh	nackt	p		131							132		nákédan			ADJD	a,o	nákédan			1453	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:02.400	242.4	00:04:02.800	242.8	00:00:00.400	0.4									$,	, 						131							132		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:02.800	242.8	00:04:03.400	243.4	00:00:00.600	0.6				so					ADV	so	CF_U_M 	goh	so, dann			131							132		so			ADV		so			1454	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:03.400	243.4	00:04:04.800	244.8	00:00:01.400	1.4				fliohan	ind_pres_sg_3				VV	fluhet	CF_U_M 	goh	(ent)fliehen, flüchten, verlassen	st2b		131							132		flûhet			VVFIN	st2b	flûhet			1455	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:04.800	244.8	00:04:05.600	245.6	00:00:00.800	0.8				ër	fem_sg_nom_3				PPER	siu	CF_U_M 	goh	er, sie, es			131							132		siu			PPER		siu			1456	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:05.600	245.6	00:04:06.000	246.0	00:00:00.400	0.4				ër	masc_sg_acc_3				PPER	in	CF_U_M 	goh	er, sie, es			131							132		ín			PPER		ín			1457	file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
00:04:06.000	246.0	00:04:06.400	246.4	00:00:00.400	0.4									$,	, 						131							132		, 			$,		, 				file:///media/vbspace/ddd/data/Physiologus/5_corrections/APh_11_Schlange.eaf
