Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	Ms1 Seite Ms.2	Ms1 Seite Ms.1	Glosse	R Reim	Tg1a Kapitel	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	Ms1 Seite Ms.3	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ms2 Zeile Ms.2	Ms2 Zeile Ms.1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ms2 Zeile Ms.3	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:15:10.400	910.4	00:15:14.200	914.2	00:00:03.800	3.8		D53v											CF							594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:14.200	914.2	00:15:19.000	919.0	00:00:04.800	4.8	H75v	D53v											CF						11	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:19.400	919.4	00:15:30.000	930.0	00:00:10.600	10.6	H75v	D53v											CF							594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:30.400	930.4	00:15:38.400	938.4	00:00:08.000	8.0	H75v	D53v											CF						12	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:38.800	938.8	00:15:40.600	940.6	00:00:01.800	1.8	H75v	D53v				Teutonice				teutonice	ADV		CE	lat	auf Deutsch				13	594	192						H75v::6990					Teutonice				ADV		Teutonice				H75v::6990	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:41.000	941.0	00:15:47.000	947.0	00:00:06.000	6.0	H75v	D53v											CF						13	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:47.000	947.0	00:15:52.200	952.2	00:00:05.200	5.2	H75v	D53v											CE							594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:52.600	952.6	00:15:57.400	957.4	00:00:04.800	4.8	H75v	D53v											CF						14	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:57.800	957.8	00:15:58.600	958.6	00:00:00.800	0.8	H75v	D53v				ita				ita	ADV		CE	lat	so				14	594	192						H75v::7150					ita				ADV		ita				H75v::7150	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:15:59.000	959.0	00:16:04.000	964.0	00:00:05.000	5.0	H75v	D53v											CF							594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:04.000	964.0	00:16:09.200	969.2	00:00:05.200	5.2	H75v	D53v											CF						15	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:09.600	969.6	00:16:14.600	974.6	00:00:05.000	5.0	H75v	D53v											CF						15	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:14.600	974.6	00:16:21.000	981.0	00:00:06.400	6.4	H75v	D53v											CI						16	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:21.400	981.4	00:16:29.200	989.2	00:00:07.800	7.8	H75v	D53v											CF							594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:29.600	989.6	00:16:35.200	995.2	00:00:05.600	5.6	H75v	D53v											CF						17	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:35.600	995.6	00:16:36.200	996.2	00:00:00.600	0.6	H75v	D53v				ita				ita	ADV		CE	lat	so				17	594	192						H75v::7430					ita				ADV		ita				H75v::7430	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:36.400	996.4	00:16:38.400	998.4	00:00:02.000	2.0	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:38.400	998.4	00:16:40.400	1000.4	00:00:02.000	2.0	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:40.800	1000.8	00:16:42.600	1002.6	00:00:01.800	1.8	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:42.600	1002.6	00:16:44.800	1004.8	00:00:02.200	2.2	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:45.200	1005.2	00:16:47.000	1007.0	00:00:01.800	1.8	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:47.000	1007.0	00:16:48.800	1008.8	00:00:01.800	1.8	H75v	D53v											CE						18	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:49.000	1009.0	00:16:50.800	1010.8	00:00:01.800	1.8	H75v	D53v											CE						19	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:50.800	1010.8	00:16:56.600	1016.6	00:00:05.800	5.8	H75v	D53v											CF						19	594	192																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:16:56.600	1016.6	00:17:05.000	1025.0	00:00:08.400	8.4	H75v												CF 							594																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:05.400	1025.4	00:17:15.200	1035.2	00:00:09.800	9.8	H75v	D54r											CF							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:15.200	1035.2	00:17:22.000	1042.0	00:00:06.800	6.8	H75v	D54r											CF						2	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:22.400	1042.4	00:17:24.600	1044.6	00:00:02.200	2.2	H75v	D54r											CE						2	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:25.000	1045.0	00:17:26.400	1046.4	00:00:01.400	1.4	H75v	D54r											CF_CS							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:26.400	1046.4	00:17:29.600	1049.6	00:00:03.200	3.2	H75v	D54r											CI						3	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:29.600	1049.6	00:17:30.800	1050.8	00:00:01.200	1.2	H75v	D54r				licere	act_ind_pres_sg_3			licet	VV		CF_CC	lat	erlaubt sein		e		3	594	193						H75v::7890					licet				VVFIN	e	licet				H75v::7890	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:30.800	1050.8	00:17:32.800	1052.8	00:00:02.000	2.0	H75v	D54r				propterea				propterea	ADV		CF_CS	lat	deswegen				3	594	193						H75v::7900					propterea				ADV		propterea				H75v::7900	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:32.800	1052.8	00:17:41.400	1061.4	00:00:08.600	8.6	H75v	D54r											CI							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:41.400	1061.4	00:17:42.800	1062.8	00:00:01.400	1.4	H75v	D54r				oportere	act_ind_pres_sg_3			oportet	VV		CF_CC	lat	nötig sein		e		4	594	193						H75v::7970					oportet				VVFIN	e	oportet				H75v::7970	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:43.200	1063.2	00:17:53.400	1073.4	00:00:10.200	10.2	H75v	D54r											CF							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:17:53.400	1073.4	00:18:01.000	1081.0	00:00:07.600	7.6	H75v	D54r											CF							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:01.400	1081.4	00:18:11.200	1091.2	00:00:09.800	9.8	H75v	D54r											CF						6	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:11.600	1091.6	00:18:15.000	1095.0	00:00:03.400	3.4	H75v	D54r											CE						6	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:15.400	1095.4	00:18:21.200	1101.2	00:00:05.800	5.8	H75v	D54r											CF						7	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:21.200	1101.2	00:18:27.000	1107.0	00:00:05.800	5.8		D54r											CF							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:27.400	1107.4	00:18:33.800	1113.8	00:00:06.400	6.4	J47v	D54r											CF						8	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:33.800	1113.8	00:18:37.000	1117.0	00:00:03.200	3.2	J47v	D54r											CF_CS						8	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:37.000	1117.0	00:18:41.200	1121.2	00:00:04.200	4.2	J47v	D54r											CF						9	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:41.200	1121.2	00:18:44.200	1124.2	00:00:03.000	3.0	J47v	D54r											CF_CC						9	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:44.600	1124.6	00:18:47.200	1127.2	00:00:02.600	2.6	J47v	D54r											CF						9	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:47.200	1127.2	00:18:49.800	1129.8	00:00:02.600	2.6	J47v	D54r											CF							594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:50.200	1130.2	00:18:53.600	1133.6	00:00:03.400	3.4	J47v	D54r											CE						10	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:53.600	1133.6	00:18:55.800	1135.8	00:00:02.200	2.2	J47v	D54r											CF						10	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:55.800	1135.8	00:18:59.400	1139.4	00:00:03.600	3.6	J47v	D54r											CF						10	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:18:59.600	1139.6	00:19:02.800	1142.8	00:00:03.200	3.2	J47v	D54r											CF						11	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:02.800	1142.8	00:19:05.000	1145.0	00:00:02.200	2.2	J47v	D54r											CF						11	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:05.400	1145.4	00:19:08.400	1148.4	00:00:03.000	3.0	J47v	D54r											CF						11	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:08.400	1148.4	00:19:10.600	1150.6	00:00:02.200	2.2	J47v	D54r											CF						11	594	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:11.000	1151.0	00:19:13.600	1153.6	00:00:02.600	2.6	J47v	D54r											CF								193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:13.600	1153.6	00:19:16.600	1156.6	00:00:03.000	3.0	J47v	D54r											CF						12	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:17.000	1157.0	00:19:19.400	1159.4	00:00:02.400	2.4	J47v	D54r											CE						12	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:19.800	1159.8	00:19:23.800	1163.8	00:00:04.000	4.0	J47v	D54r											CF							595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:23.800	1163.8	00:19:27.200	1167.2	00:00:03.400	3.4	J47v	D54r											CF						13	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:27.600	1167.6	00:19:33.200	1173.2	00:00:05.600	5.6	J47v	D54r											CF						13	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:33.200	1173.2	00:19:37.600	1177.6	00:00:04.400	4.4	J47v	D54r											CF							595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:38.000	1178.0	00:19:40.600	1180.6	00:00:02.600	2.6	J47v	D54r											CF						14	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:40.600	1180.6	00:19:44.200	1184.2	00:00:03.600	3.6	J47v	D54r											CF						14	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:44.600	1184.6	00:19:51.600	1191.6	00:00:07.000	7.0	J47v	D54r											CF							595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:52.000	1192.0	00:19:55.600	1195.6	00:00:03.600	3.6	J47v	D54r											CF						15	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:56.000	1196.0	00:19:59.000	1199.0	00:00:03.000	3.0	J47v	D54r											CF							595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:59.000	1199.0	00:20:04.400	1204.4	00:00:05.400	5.4	J47v	D54r											CF						16	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:04.800	1204.8	00:20:08.000	1208.0	00:00:03.200	3.2	J47v	D54r											CE						16	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:08.000	1208.0	00:20:18.000	1218.0	00:00:10.000	10.0	J47v	D54r											CF						17	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:18.400	1218.4	00:20:23.000	1223.0	00:00:04.600	4.6	J47v	D54r											CF							595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:23.400	1223.4	00:20:24.800	1224.8	00:00:01.400	1.4	J47v	D54r				spargere	act_ind_pres_sg_3			spargit	VV		CF	lat	verstreuen		c		18	595	193						J47v::9280					spargit				VVFIN	c	spargit				J47v::9280	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:25.200	1225.2	00:20:32.600	1232.6	00:00:07.400	7.4	J47v	D54r											CF						18	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:32.800	1232.8	00:20:38.000	1238.0	00:00:05.200	5.2	J47v	D54r											CF						19	595	193																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:38.400	1238.4	00:20:49.600	1249.6	00:00:11.200	11.2	J47v												CF							595																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:20:50.000	1250.0	00:21:02.200	1262.2	00:00:12.200	12.2	J47v	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:02.200	1262.2	00:21:05.600	1265.6	00:00:03.400	3.4	J47v	D54v											CE						3	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:05.600	1265.6	00:21:08.600	1268.6	00:00:03.000	3.0	J47v	D54v											CE						3	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:09.000	1269.0	00:21:16.000	1276.0	00:00:07.000	7.0	J47v	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:16.400	1276.4	00:21:20.200	1280.2	00:00:03.800	3.8	J47v	D54v											CF						4	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:20.600	1280.6	00:21:24.200	1284.2	00:00:03.600	3.6	J47v	D54v											CF						4	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:24.600	1284.6	00:21:26.400	1286.4	00:00:01.800	1.8	J47v	D54v				Teutonice				teutonice	ADV		CE	lat	auf Deutsch				4	595	194						J47v::9770					Teutonice				ADV		Teutonice				J47v::9770	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:26.800	1286.8	00:21:29.200	1289.2	00:00:02.400	2.4		D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:29.200	1289.2	00:21:33.400	1293.4	00:00:04.200	4.2	X352	D54v											CF						5	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:33.400	1293.4	00:21:35.600	1295.6	00:00:02.200	2.2	X352	D54v											CF						5	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:35.600	1295.6	00:21:38.200	1298.2	00:00:02.600	2.6	X352	D54v											CF						5	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:38.200	1298.2	00:21:43.800	1303.8	00:00:05.600	5.6	X352	D54v											CE 						6	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:44.200	1304.2	00:21:49.400	1309.4	00:00:05.200	5.2	X352	D54v											CF						6	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:49.800	1309.8	00:21:53.400	1313.4	00:00:03.600	3.6	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:53.400	1313.4	00:21:54.600	1314.6	00:00:01.200	1.2	X352	D54v				scire	act_subj_pres_sg_2			scias	VV		CF	lat	wissen, verstehen		i		7	595	194						X352::10010					scias				VVFIN	i	scias				X352::10010	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:54.600	1314.6	00:21:57.800	1317.8	00:00:03.200	3.2	X352	D54v											CP						7	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:21:57.800	1317.8	00:22:03.400	1323.4	00:00:05.600	5.6	X352	D54v											CF						7	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:03.400	1323.4	00:22:09.200	1329.2	00:00:05.800	5.8	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:09.600	1329.6	00:22:15.200	1335.2	00:00:05.600	5.6	X352	D54v											CE						8	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:15.200	1335.2	00:22:17.000	1337.0	00:00:01.800	1.8	X352	D54v											CE						9	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:17.000	1337.0	00:22:19.200	1339.2	00:00:02.200	2.2	X352	D54v											CF						9	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:19.600	1339.6	00:22:23.400	1343.4	00:00:03.800	3.8	X352	D54v											CF						9	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:23.800	1343.8	00:22:27.000	1347.0	00:00:03.200	3.2	X352	D54v											CF						9	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:27.200	1347.2	00:22:28.800	1348.8	00:00:01.600	1.6	X352	D54v											CE						10	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:28.800	1348.8	00:22:36.600	1356.6	00:00:07.800	7.8	X352	D54v											CF						10	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:37.000	1357.0	00:22:42.600	1362.6	00:00:05.600	5.6	X352	D54v											CE							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:43.000	1363.0	00:22:44.600	1364.6	00:00:01.600	1.6	X352	D54v											CE						11	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:45.000	1365.0	00:22:51.400	1371.4	00:00:06.400	6.4	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:51.400	1371.4	00:22:55.000	1375.0	00:00:03.600	3.6	X352	D54v											CE						12	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:55.400	1375.4	00:22:56.800	1376.8	00:00:01.400	1.4	X352	D54v											CE						12	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:22:57.200	1377.2	00:23:02.600	1382.6	00:00:05.400	5.4	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:03.000	1383.0	00:23:05.800	1385.8	00:00:02.800	2.8	X352	D54v											CF						13	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:06.200	1386.2	00:23:10.000	1390.0	00:00:03.800	3.8	X352	D54v											CF						13	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:10.400	1390.4	00:23:11.800	1391.8	00:00:01.400	1.4	X352	D54v											CE						13	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:12.000	1392.0	00:23:15.200	1395.2	00:00:03.200	3.2	X352	D54v											CF						14	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:15.600	1395.6	00:23:17.200	1397.2	00:00:01.600	1.6	X352	D54v				quoniam				quoniam	KO		CF_CS	lat	da nun, weil ja				14	595	194						X352::10670					Quoniam				KOUS		Quoniam				X352::10670	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:17.200	1397.2	00:23:20.400	1400.4	00:00:03.200	3.2	X352	D54v											CF						14	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:20.400	1400.4	00:23:23.600	1403.6	00:00:03.200	3.2	X352	D54v											CF_CC						14	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:24.000	1404.0	00:23:29.000	1409.0	00:00:05.000	5.0	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:29.400	1409.4	00:23:36.400	1416.4	00:00:07.000	7.0	X352	D54v											CF						15	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:36.400	1416.4	00:23:37.400	1417.4	00:00:01.000	1.0	X352	D54v				item				item	ADV		CE	lat	ebenso				15	595	194						X352::10840					Item				ADV		Item				X352::10840	file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:37.400	1417.4	00:23:46.600	1426.6	00:00:09.200	9.2	X352	D54v											CF						16	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:47.000	1427.0	00:23:53.000	1433.0	00:00:06.000	6.0	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:53.400	1433.4	00:23:55.400	1435.4	00:00:02.000	2.0	X352	D54v											CF						17	595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:23:55.400	1435.4	00:23:58.800	1438.8	00:00:03.400	3.4	X352	D54v											CF							595	194																						file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:00:00.000	0.0	00:03:23.400	203.4	00:03:23.400	203.4																				591																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:03:23.400	203.4	00:07:52.200	472.2	00:04:28.800	268.8																				592																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:07:52.200	472.2	00:13:31.600	811.6	00:05:39.400	339.4																				593																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:13:31.600	811.6	00:19:11.600	1151.6	00:05:40.000	340.0																				594																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
00:19:11.600	1151.6	00:23:59.200	1439.2	00:04:47.600	287.6																				595																							file:///media/vbspace/ddd/data/NotkerKleinere/N_PartLog/2_corrections/N_Part_Log.eaf
