Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:10:33.800	633.8	00:10:34.600	634.6	00:00:00.800	0.8		3		mit					mit	AP	CF_I_Att	goh	mit								5		::10480				mit				APPR		mit				::10480	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:34.600	634.6	00:10:35.400	635.4	00:00:00.800	0.8		3		got	sg_ins				gotu	NA	CF_I_Att	goh	Gott		a_masc						5		::10490				godu				NE	a_masc	godu				::10490	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:36.200	636.2	00:10:37.200	637.2	00:00:01.000	1.0		3		enti					enti	KO	CF_I_Adv_Cnd	goh	und								6		::10500				Endi				KON		Endi				::10500	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:37.200	637.2	00:10:38.000	638.0	00:00:00.800	0.8		3		ouh					ouh	ADV	CF_I_Adv_Cnd	goh	auch								6		::10510				auh				ADV		auh				::10510	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:38.000	638.0	00:10:38.800	638.8	00:00:00.800	0.8		3		ibu					ibu	KO	CF_I_Adv_Cnd	goh	wenn								6		::10520				ibu				KOUS		ibu				::10520	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:38.800	638.8	00:10:40.600	640.6	00:00:01.800	1.8		3		Christus	sg_nom				christus	NE	CF_I_Adv_Cnd	lat	Christus		o_masc						6		::10530				christus				NE	o_masc	christus				::10530	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:40.600	640.6	00:10:42.200	642.2	00:00:01.600	1.6		3		truhtin	sg_nom				truhtīn	NA	CF_I_Adv_Cnd	goh	Herr		a_masc						6		::10540				druhtin				NA	a_masc	druhtin				::10540	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:42.200	642.2	00:10:43.000	643.0	00:00:00.800	0.8		3									CF_I_Adv_Cnd										6		::10550														::10550	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:43.400	643.4	00:10:45.000	645.0	00:00:01.600	1.6		3		welih	masc_sg_nom_0				welīh	DW	CF_I_Int	goh	welcher, welche, welches		a,o						6		::10560				huuelih				DW	a,o	huuelih				::10560	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:45.000	645.0	00:10:46.600	646.6	00:00:01.600	1.6		3		truhtin	sg_nom				truhtīn	NA	CF_I_Int	goh	Herr		a_masc						6		::10570				druhtin				NA	a_masc	druhtin				::10570	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:46.600	646.6	00:10:48.400	648.4	00:00:01.800	1.8		3		rëganon	ind_past_sg_3				rëganōta	VV	CF_I_Int	goh	regnen (lassen)		wk2						6		::10580				regonoda				VVFIN	wk2	regonoda				::10580	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:48.400	648.4	00:10:49.400	649.4	00:00:01.000	1.0		3		fiur	sg_acc				fiur	NA	CF_I_Int	goh	Feuer		a_neut						6		::10590				fyur				NA	a_neut	fyur				::10590	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:49.400	649.4	00:10:50.000	650.0	00:00:00.600	0.6		3		in					in	AP	CF_I_Int	lat	in								6		::10600				in				APPR		in				::10600	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:50.000	650.0	00:10:51.400	651.4	00:00:01.400	1.4		3		Sodoma	sg_abl				sodoma	NE	CF_I_Int	lat	Sodom		a_fem						6		::10610				sodoma				NEO	a_fem	sodoma				::10610	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:51.400	651.4	00:10:52.400	652.4	00:00:01.000	1.0		3		fona					fona	AP	CF_I_Int	goh	von								6		::10620				fona				APPR		fona				::10620	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:52.400	652.4	00:10:54.000	654.0	00:00:01.600	1.6		3		truhtin	sg_dat				truhtīne	NA	CF_I_Int	goh	Herr		a_masc						6		::10630				druhtine				NA	a_masc	druhtine				::10630	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:54.400	654.4	00:10:55.000	655.0	00:00:00.600	0.6		3		so					sō	ADV	CF_U_M	goh	so								6		::10640				So				ADV		So				::10640	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:55.000	655.0	00:10:57.000	657.0	00:00:02.000	2.0		3		giwisso					giwisso	ADV	CF_U_M	goh	gewiss, wahrlich								6		::10650				chiuuisso				ADV		chiuuisso				::10650	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:57.000	657.0	00:10:59.200	659.2	00:00:02.200	2.2		3		scriban					giscriban	VV	CF_U_M	goh	schreiben		st1a						6		::10660				chiscriban				VVPP	st1a	chiscriban				::10660	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:10:59.200	659.2	00:11:00.000	660.0	00:00:00.800	0.8		3		sin	ind_pres_sg_3				ist	VA	CF_U_M	goh	sein		irr						6		::10670				ist				VAFIN	irr	ist				::10670	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:00.000	660.0	00:11:00.600	660.6	00:00:00.600	0.6		3		in					in	AP	CF_U_M	lat	in, bei								6		::10680				in				APPR		in				::10680	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:00.600	660.6	00:11:01.800	661.8	00:00:01.200	1.2		3		gënesis	sg_abl				genesi	NA	CF_U_M	lat	Genesis		i_fem						6		::10690				genesi				NA	i_fem	genesi				::10690	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:02.400	662.4	00:11:03.400	663.4	00:00:01.000	1.0		3		enti					enti	KO	CF_I_M	goh	und								6		::10700				Endi				KON		Endi				::10700	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:03.400	663.4	00:11:05.200	665.2	00:00:01.800	1.8		3		rëganon	ind_past_sg_3				rëganōta	VV	CF_I_M	goh	regnen (lassen)		wk2						6		::10710				regonoda				VVFIN	wk2	regonoda				::10710	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:05.200	665.2	00:11:06.800	666.8	00:00:01.600	1.6		3		truhtin	sg_nom				truhtīn	NA	CF_I_M	goh	Herr		a_masc						6		::10720				druhtin				NA	a_masc	druhtin				::10720	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:06.800	666.8	00:11:07.800	667.8	00:00:01.000	1.0		3		fona					fona	AP	CF_I_M	goh	von								6		::10730				fona				APPR		fona				::10730	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:07.800	667.8	00:11:09.600	669.6	00:00:01.800	1.8		3		truhtin	sg_dat				truhtīne	NA	CF_I_M	goh	Herr		a_masc						6		::10740				druhtine				NA	a_masc	druhtine				::10740	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:09.600	669.6	00:11:10.600	670.6	00:00:01.000	1.0		3		ubar					ubar	AP	CF_I_M	goh	über								6		::10750				ubar				APPR		ubar				::10750	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:10.600	670.6	00:11:12.200	672.2	00:00:01.600	1.6		3		Sodoma	sg_acc				sodomam	NE	CF_I_M	lat	Sodom		a_fem						6		::10760				sodomam				NEO	a_fem	sodomam				::10760	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:12.200	672.2	00:11:13.200	673.2	00:00:01.000	1.0		3		enti					enti	KO	CF_I_M	goh	und								6		::10770				endi				KON		endi				::10770	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:13.200	673.2	00:11:15.000	675.0	00:00:01.800	1.8		3		Gomorra	sg_acc				gomorram	NE	CF_I_M	lat	Gomorra		a_fem						6		::10780				gomorram				NEO	a_fem	gomorram				::10780	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:15.000	675.0	00:11:16.600	676.6	00:00:01.600	1.6		3		swëbal	sg_acc				swëbal	NA	CF_I_M	goh	Schwefel		a_masc						6		::10790				suuebul				NA	a_masc	suuebul				::10790	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:16.600	676.6	00:11:17.600	677.6	00:00:01.000	1.0		3		enti					enti	KO	CF_I_M	goh	und								6		::10800				endi				KON		endi				::10800	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:17.600	677.6	00:11:18.400	678.4	00:00:00.800	0.8		3		fiur	sg_acc				fiur	NA	CF_I_M	goh	Feuer		a_neut						6		::10810				fyur				NA	a_neut	fyur				::10810	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:19.000	679.0	00:11:19.600	679.6	00:00:00.600	0.6		3		in					in	AP	CF_U_M	goh	in, an								6		::10820				In				APPR		In				::10820	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:19.600	679.6	00:11:21.200	681.2	00:00:01.600	1.6		3		dëse	masc_sg_dat				dësemu	DD	CF_U_M	goh	dieser, diese, dieses								6		::10830				dhesemu				DD		dhesemu				::10830	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:21.200	681.2	00:11:22.600	682.6	00:00:01.400	1.4		3		quiti	sg_dat				quite	NA	CF_U_M	goh	Aussage		a_masc						6		::10840				quhide				NA	i_masc	quhide				::10840	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:22.600	682.6	00:11:23.200	683.2	00:00:00.600	0.6		3		ni					nī̆	PTK	CF_U_M	goh	nicht								6		::10850				ni				PTKNEG		ni				::10850	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:23.200	683.2	00:11:25.200	685.2	00:00:02.000	2.0		3		blugison	subj_pres_sg_3				blūgiso	VV	CF_U_M	goh	zweifeln		wk2						6		::10860				bluchisoe				VVFIN	wk2	bluchisoe				::10860	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:25.200	685.2	00:11:26.200	686.2	00:00:01.000	1.0		3		ioman	masc_sg_nom				ioman	PI	CF_U_M	goh	(irgend)jemand		c,a						6		::10870				eoman				PI	c,a	eoman				::10870	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:26.600	686.6	00:11:27.200	687.2	00:00:00.600	0.6		3		ni					nī̆	PTK	CF_U_M	goh	nicht								6		::10880				ni				PTKNEG		ni				::10880	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:27.200	687.2	00:11:28.200	688.2	00:00:01.000	1.0		3		dëse	neut_sg_nom				diz	DD	CF_U_M	goh	dieser, diese, dieses								6		::10890				dhiz				DDS		dhiz				::10890	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:28.200	688.2	00:11:29.000	689.0	00:00:00.800	0.8		3		sin	subj_pres_sg_3				sī	VA	CF_U_M	goh	sein		irr						6		::10900				sii				VAFIN	irr	sii				::10900	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:29.000	689.0	00:11:31.000	691.0	00:00:02.000	2.0		3		giwisso					giwisso	ADV	CF_U_M	goh	gewiss								6		::10910				chiuuisso				ADV		chiuuisso				::10910	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:31.000	691.0	00:11:32.000	692.0	00:00:01.000	1.0		3		dër	masc_sg_nom				dër	DD	CF_U_M	goh	der, die, das								6		::10920				dher				DDA		dher				::10920	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:32.000	692.0	00:11:33.200	693.2	00:00:01.200	1.2		3		ander	masc_sg_nom_0				ander	DI	CF_U_M	goh	anderer		a,o						6		::10930				ander				DI	a,o	ander				::10930	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:33.200	693.2	00:11:34.200	694.2	00:00:01.000	1.0		3		heit	sg_nom				heit	NA	CF_U_M	goh	Art, Gestalt		a_masc						6		::10940				heit				NA	a_masc,i_fem	heit				::10940	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:34.200	694.2	00:11:35.200	695.2	00:00:01.000	1.0		3		got	sg_gen				gotes	NA	CF_U_M	goh	Gott		a_masc						6		::10950				godes				NE	a_masc	godes				::10950	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:35.600	695.6	00:11:36.800	696.8	00:00:01.200	1.2		3		sëlb	masc_sg_nom_wk				sëlbo	DD	CF_U_M	goh	selbst		n						6		::10960				selbo				DDS	a,o	selbo				::10960	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:36.800	696.8	00:11:38.400	698.4	00:00:01.600	1.6		3		truhtin	sg_nom				truhtīn	NA	CF_U_M	goh	Herr		a_masc						6		::10970				druhtin				NA	a_masc	druhtin				::10970	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:38.400	698.4	00:11:39.600	699.6	00:00:01.200	1.2		3		Krist	sg_nom				Krist	NE	CF_U_M	goh	Christus		a_masc						6		::10980				christ				NE	a_masc	christ				::10980	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:40.000	700.0	00:11:41.000	701.0	00:00:01.000	1.0		3		enti					enti	KO	CF_I_Int	goh	und								6		::10990				Endi				KON		Endi				::10990	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:41.000	701.0	00:11:42.200	702.2	00:00:01.200	1.2		3		wër	masc_sg_nom				wër	PW	CF_I_Int	goh	wer								6		::11000				huuer				PW		huuer				::11000	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:42.200	702.2	00:11:43.000	703.0	00:00:00.800	0.8		3		sin	ind_pres_sg_3				ist	VA	CF_I_Int	goh	sein		irr						6		::11010				ist				VAFIN	irr	ist				::11010	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:43.000	703.0	00:11:44.400	704.4	00:00:01.400	1.4		3		danne					danne	ADV	CF_I_Int	goh	dann								6		::11020				dhanne				ADV		dhanne				::11020	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:44.400	704.4	00:11:45.400	705.4	00:00:01.000	1.0		3		dër	masc_sg_nom				dër	DD	CF_I_Int	goh	der, die, das								6		::11030				dher				DDA		dher				::11030	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:45.400	705.4	00:11:46.800	706.8	00:00:01.400	1.4		3		truhtin	sg_nom				truhtīn	NA	CF_I_Int	goh	Herr		a_masc						6		::11040				druhtin				NA	a_masc	druhtin				::11040	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:47.200	707.2	00:11:48.200	708.2	00:00:01.000	1.0		3		nibu					nibu	KO	CF_I_Adv_Cnd	goh	wenn nicht								6		::11050				nibu				KOUS		nibu				::11050	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:48.200	708.2	00:11:49.000	709.0	00:00:00.800	0.8		3		sin	ind_pres_sg_3				ist	VA	CF_I_Adv_Cnd	goh	sein		irr						6		::11060				ist				VAFIN	irr	ist				::11060	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:49.000	709.0	00:11:49.600	709.6	00:00:00.600	0.6		3		zi ërnusti					zi ërnusti	ADV	CF_I_Adv_Cnd	goh	ganz sicher								6		::11070				zi ęrnusti				ADV		zi ęrnusti				::11070	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:49.600	709.6	00:11:51.200	711.2	00:00:01.600	1.6		3		zi ërnusti					zi ërnusti	ADV	CF_I_Adv_Cnd	goh	ganz sicher								6		::11080				zi ęrnusti				ADV		zi ęrnusti				::11080	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:51.200	711.2	00:11:52.200	712.2	00:00:01.000	1.0		3		sun	sg_nom				sunu	NA	CF_I_Adv_Cnd	goh	Sohn		u_masc						6		::11090				sunu				NA	i_masc	sunu				::11090	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:52.200	712.2	00:11:53.200	713.2	00:00:01.000	1.0		3		fona					fona	AP	CF_I_Adv_Cnd	goh	von								6		::11100				fona				APPR		fona				::11100	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:53.200	713.2	00:11:54.200	714.2	00:00:01.000	1.0		3		fater	sg_dat				fater	NA	CF_I_Adv_Cnd	goh	Vater		er_masc						6		::11110				fater				NA	er_masc	fater				::11110	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:54.600	714.6	00:11:55.600	715.6	00:00:01.000	1.0		3		dër	masc_sg_nom				dër	DD	CF_U_M	goh	der, die, das								6		::11120				Dher				DDS		Dher				::11120	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:55.600	715.6	00:11:57.200	717.2	00:00:01.600	1.6		3		simbales					simbales	ADV	CF_U_M	goh	immer								6		::11130				simbles				ADV		simbles				::11130	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:57.200	717.2	00:11:58.200	718.2	00:00:01.000	1.0		3		fona					fona	AP	CF_U_M	goh	von								6		::11140				fona				APPR		fona				::11140	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:58.200	718.2	00:11:59.400	719.4	00:00:01.200	1.2		3		dër	masc_sg_dat				dëmu	DD	CF_U_M	goh	der, die, das								6		::11150				dhemu				DDA		dhemu				::11150	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:11:59.400	719.4	00:12:00.600	720.6	00:00:01.200	1.2		3		fater	sg_dat				fater	NA	CF_U_M	goh	Vater		er_masc						6		::11160				fater				NA	er_masc	fater				::11160	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:00.600	720.6	00:12:02.600	722.6	00:00:02.000	2.0		3		senten	pos				gisentit	VV	CF_U_M	goh	senden, schicken		wk1a						6		::11170				chisendit				VVPPD	wk1a	chisendit				::11170	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:02.600	722.6	00:12:04.200	724.2	00:00:01.600	1.6		3		giwon	pos				giwon	ADJ	CF_U_M	goh	gewohnt		a,o						6		::11180				chiuuon				ADJD	a,o	chiuuon				::11180	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:04.200	724.2	00:12:05.000	725.0	00:00:00.800	0.8		3		sin	ind_pres_sg_3				ist	VA	CF_U_M	goh	sein		irr						6		::11190				ist				VAFIN	irr	ist				::11190	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:05.000	725.0	00:12:06.000	726.0	00:00:01.000	1.0		3		fona					fona	AP	CI_U_O	goh	von								6		::11200				fona				APPR		fona				::11200	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:06.000	726.0	00:12:07.400	727.4	00:00:01.400	1.4		3		himil	sg_dat				himile	NA	CI_U_O	goh	Himmel		a_masc						6		::11210				himile				NA	a_masc	himile				::11210	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:07.400	727.4	00:12:10.200	730.2	00:00:02.800	2.8		3									CI_U_O										6		::11220														::11220	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:10.200	730.2	00:12:11.200	731.2	00:00:01.000	1.0		3		enti					enti	KO	CI_U_O	goh	und								6		::11230				endi				KON		endi				::11230	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:11.200	731.2	00:12:13.000	733.0	00:00:01.800	1.8		3									CI_U_O										6		::11240														::11240	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:13.400	733.4	00:12:14.200	734.2	00:00:00.800	0.8		3		mit					mit	AP	CF_U_M	goh	mit								6		::11250				Mit				APPR		Mit				::11250	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:14.200	734.2	00:12:15.800	735.8	00:00:01.600	1.6		3		dëse	fem_sg_dat				dëseru	DD	CF_U_M	goh	dieser, diese, dieses								6		::11260				dheseru				DD		dheseru				::11260	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:15.800	735.8	00:12:17.800	737.8	00:00:02.000	2.0		3		urkundi	sg_dat				urkundī	NA	CF_U_M	goh	Urkunde, Beweis		in_fem						6		::11270				urchundin				NA	in_fem	urchundin				::11270	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:17.800	737.8	00:12:18.800	738.8	00:00:01.000	1.0		3		dër	fem_sg_nom				diu	DD	CF_U_M	goh	der, die, das								6		::11280				dhiu				DDA		dhiu				::11280	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:18.800	738.8	00:12:19.800	739.8	00:00:01.000	1.0		3		ein	fem_sg_nom_wk				eina	DI	CF_U_M	goh	ein		n						6		::11290				eina				DIA	a,o	eina				::11290	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:19.800	739.8	00:12:21.600	741.6	00:00:01.800	1.8		3		gotnissa	sg_nom				gotnissa	NA	CF_U_M	goh	Göttlichkeit		o_fem						6		::11300				gotnissa				NA	o_fem	gotnissa				::11300	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:21.600	741.6	00:12:22.600	742.6	00:00:01.000	1.0		3		enti					enti	KO	CF_U_M	goh	und								6		::11310				endi				KON		endi				::11310	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:22.600	742.6	00:12:25.000	745.0	00:00:02.400	2.4		3		untarsceid	sg_nom				untarsceid	NA	CF_U_M	goh	Unterschied		a_masc						6		::11320				undarscheit				NA	a_masc	undarscheit				::11320	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:25.000	745.0	00:12:26.200	746.2	00:00:01.200	1.2		3		dër	masc_pl_gen				dëro	DD	CF_U_M	goh	der, die, das								6		::11330				dhero				DDA		dhero				::11330	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:26.200	746.2	00:12:27.800	747.8	00:00:01.600	1.6		3		zwene	masc_pl_gen				zweio	CARD	CF_U_M	goh	zwei		i						6		::11340				zuueiio				CARD	i	zuueiio				::11340	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:27.800	747.8	00:12:29.000	749.0	00:00:01.200	1.2		3		heit	pl_gen				heito	NA	CF_U_M	goh	Art, Gestalt		a_masc						6		::11350				heido				NA	a_masc	heido				::11350	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:29.000	749.0	00:12:30.200	750.2	00:00:01.200	1.2		3		fater	sg_gen				fater	NA	CF_U_M	goh	Vater		er_masc						6		::11360				fater				NA	er_masc	fater				::11360	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:30.200	750.2	00:12:31.200	751.2	00:00:01.000	1.0		3		enti					enti	KO	CF_U_M	goh	und								6		::11370				endi				KON		endi				::11370	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:31.200	751.2	00:12:32.400	752.4	00:00:01.200	1.2		3		sun	sg_gen				sunes	NA	CF_U_M	goh	Sohn		a_masc						6		::11380				sunes				NA	i_masc	sunes				::11380	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:32.400	752.4	00:12:34.200	754.2	00:00:01.800	1.8		3		luttar	comp				lūttarōr	ADJ	CF_U_M	goh	laut, klar		n						6		::11390				hluttror				ADJD	a,o	hluttror				::11390	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:34.200	754.2	00:12:35.600	755.6	00:00:01.400	1.4		3		lioht	sg_dat				liohte	NA	CF_U_M	goh	Licht		a_neut						6		::11400				leohte				NA	a_neut	leohte				::11400	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:35.600	755.6	00:12:36.400	756.4	00:00:00.800	0.8		3		sin	ind_pres_sg_3				ist	VA	CF_U_M	goh	sein		irr						6		::11410				ist				VAFIN	irr	ist				::11410	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:36.400	756.4	00:12:37.800	757.8	00:00:01.400	1.4		3		irougen					irougit	VV	CF_U_M	goh	offenbaren, zeigen		wk1a						6		::11420				araugit				VVPP	wk1a	araugit				::11420	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:38.800	758.8	00:12:39.600	759.6	00:00:00.800	0.8		3		inu					inu	KO	CF_I_Adv_Cnd	goh	denn								7		::11430				Inu				KON		Inu				::11430	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:39.600	759.6	00:12:40.400	760.4	00:00:00.800	0.8		3		ibu					ibu	KO	CF_I_Adv_Cnd	goh	wenn								7		::11440				ibu				KOUS		ibu				::11440	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:40.400	760.4	00:12:42.200	762.2	00:00:01.800	1.8		3		Christus	sg_nom				christus	NE	CF_I_Adv_Cnd	lat	Christus		o_masc						7		::11450				christus				NE	o_masc	christus				::11450	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:42.200	762.2	00:12:43.800	763.8	00:00:01.600	1.6		3		truhtin	sg_nom				truhtīn	NA	CF_I_Adv_Cnd	goh	Herr		a_masc						7		::11460				druhtin				NA	a_masc	druhtin				::11460	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
00:12:43.800	763.8	00:12:44.600	764.6	00:00:00.800	0.8		3									CF_I_Adv_Cnd										7		::11470														::11470	file:///media/vbspace/ddd/data/Isidor/9_corrections/I_DeFide_3.eaf
