Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:02:01.200	121.2	00:02:01.800	121.8	00:00:00.600	0.6		1	1r	er					er	ADV	CF_I_Att 	osx	vorher, früher, vormals										::1000				êr				ADV		êr			568	::1000	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:01.800	121.8	00:02:03.200	123.2	00:00:01.400	1.4	S2	1	1r	beđie	masc_pl_gen				bedero	DI	CF_I_Att 	osx	beide										::1010				bêđero				DIS		bêđero			568	::1010	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:03.200	123.2	00:02:04.000	124.0	00:00:00.800	0.8		1	1r	tom	pos				tuom	ADJ	CF_I_Att 	osx	ledig, frei von		a,o								::1020				tuom				ADJD	a,o	tuom			568	::1020	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:04.400	124.4	00:02:05.000	125.0	00:00:00.600	0.6		1	1r	hwo					hu	PW	CF_I_Int 	osx	wie, in welcher Weise										::1030				Hû				PWAV		Hû			569	::1030	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:05.000	125.0	00:02:06.400	126.4	00:00:01.400	1.4		1	1r	skulan	ind_pres_pl_1				sculun	VM	CF_I_Int 	osx	sollen, müssen		prpr								::1040				sculun				VMFIN	prpr	sculun			569	::1040	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:06.400	126.4	00:02:07.400	127.4	00:00:01.000	1.0		1	1r	wit	du_nom_1				uuit	PPER	CF_I_Int 	osx	wir beide										::1050				uuit				PPER		uuit			569	::1050	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:07.400	127.4	00:02:08.000	128.0	00:00:00.600	0.6		1	1r	nu					nu	ADV	CF_I_Int 	osx	nun, nun aber, jetzt										::1060				nu				ADV		nu			569	::1060	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:08.000	128.0	00:02:09.400	129.4	00:00:01.400	1.4	S1	1	1r	libbian					libbian	VV	CF_I_Int 	osx	leben		wk3								::1070				libbian				VVINF	wk3	libbian			569	::1070	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:09.600	129.6	00:02:10.600	130.6	00:00:01.000	1.0		1	1r	eftha					efto	KO	CF_I_Int 	osx	oder										::1080				efto				KON		efto			569	::1080	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:10.600	130.6	00:02:11.200	131.2	00:00:00.600	0.6		1	1r	hwo					hu	PW	CF_I_Int 	osx	wie, in welcher Weise										::1090				hû				PWAV		hû			569	::1090	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:11.200	131.2	00:02:12.600	132.6	00:00:01.400	1.4		1	1r	skulan	ind_pres_pl_1				sculun	VM	CF_I_Int 	osx	sollen, müssen		prpr								::1100				sculun				VMFIN	prpr	sculun			569	::1100	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:12.600	132.6	00:02:13.600	133.6	00:00:01.000	1.0		1	1r	wit	du_nom_1				uuit	PPER	CF_I_Int 	osx	wir beide										::1110				uuit				PPER		uuit			569	::1110	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:13.600	133.6	00:02:14.200	134.2	00:00:00.600	0.6		1	1r	an					an	AP	CF_I_Int 	osx	in, unter										::1120				an				APPR		an			569	::1120	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:14.200	134.2	00:02:15.600	135.6	00:00:01.400	1.4		1	1r	thesa	neut_sg_dat				thesum	DD	CF_I_Int 	osx	dieser, diese, dieses										::1130				thesum				DD		thesum			569	::1130	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:15.600	135.6	00:02:17.000	137.0	00:00:01.400	1.4	S2	1	1r	lioht	sg_dat				liahta	NA	CF_I_Int 	osx	Himmelreich		a_neut								::1140				[liahta]				NA	a_neut	[liahta]			569	::1140	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:17.000	137.0	00:02:18.200	138.2	00:00:01.200	1.2		1	1r	wesan					uuesan	VA	CF_I_Int 	osx	sein		st5								::1150				uuesan				VAINF	st5	uuesan			569	::1150	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:18.400	138.4	00:02:19.000	139.0	00:00:00.600	0.6		1	1r	nu					nu	KO	CF_I_Adv_Cnd	osx	da nun, jetzt wo										::1160				nu				KOUS		nu			570	::1160	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:19.000	139.0	00:02:20.000	140.0	00:00:01.000	1.0		1	1r	her					hier	ADV	CF_I_Adv_Cnd	osx	hierher										::1170				hier				ADV		hier			570	::1170	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:20.000	140.0	00:02:21.600	141.6	00:00:01.600	1.6		1	1r	hwilum					huuilum	ADV	CF_I_Adv_Cnd	osx	auf lange Zeit										::1180				huuîlum				ADV		huuîlum			570	::1180	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:21.600	141.6	00:02:22.800	142.8	00:00:01.200	1.2	S1	1	1r	wind	sg_nom				uuind	NA	CF_I_Adv_Cnd	osx	Wind		a,i_masc								::1190				uuind				NA	a,i_masc	uuind			570	::1190	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:22.800	142.8	00:02:24.000	144.0	00:00:01.200	1.2		1	1r	kuman	ind_pres_sg_3				kumit	VV	CF_I_Adv_Cnd	osx	kommen		st4								::1200				kumit				VVFIN	st4	kumit			570	::1200	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:24.000	144.0	00:02:25.600	145.6	00:00:01.600	1.6	S2	1	1r	westan					uuestan	ADV	CF_I_Adv_Cnd	osx	von Westen her										::1210				uuestan				ADV		uuestan			570	::1210	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:25.600	145.6	00:02:26.600	146.6	00:00:01.000	1.0		1	1r	eftha					efto	KO	CF_I_Adv_Cnd	osx	oder										::1220				efto				KON		efto			570	::1220	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:26.600	146.6	00:02:27.600	147.6	00:00:01.000	1.0		1	1r	ostan					ostan	ADV	CF_I_Adv_Cnd	osx	von Osten her										::1230				ôstan				ADV		ôstan			570	::1230	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:27.800	147.8	00:02:29.000	149.0	00:00:01.200	1.2	S1	1	1r	suđan					sudan	ADV	CF_I_Adv_Cnd	osx	von Süden her										::1240				sûðan				ADV		sûðan			571	::1240	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:29.000	149.0	00:02:30.000	150.0	00:00:01.000	1.0		1	1r	eftha					efto	KO	CF_I_Adv_Cnd	osx	oder										::1250				efto				KON		efto			571	::1250	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:30.000	150.0	00:02:31.200	151.2	00:00:01.200	1.2		1	1r	norđan					nordan	ADV	CF_I_Adv_Cnd	osx	von Norden her										::1260				norđan				ADV		norđan			571	::1260	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:31.400	151.4	00:02:33.400	153.4	00:00:02.000	2.0	S2	1	1r	giswerk	sg_nom				gisuuerek	NA	CF_U_M 	osx	schwarzes Gewölk, Finsternis		a_neut								::1270				Gisuuerek				NA	a_neut	Gisuuerek			571	::1270	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:33.400	153.4	00:02:34.000	154.0	00:00:00.600	0.6		1	1r	up					up	ADV	CF_U_M 	osx	auf, hinauf										::1280				[up]				ADV		[up]			571	::1280	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:34.000	154.0	00:02:35.200	155.2	00:00:01.200	1.2		1	1r	driƀan	ind_pres_sg_3				dribit	VV	CF_U_M 	osx	treiben		st5								::1290				drîƀit				VVFIN	st5	drîƀit			571	::1290	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
00:02:35.400	155.4	00:02:36.600	156.6	00:00:01.200	1.2		1	1r	kuman	ind_pres_sg_3				kumit	VV	CF_U_M 	osx	kommen		st4								::1300				kumit				VVFIN	st4	kumit			572	::1300	file:///media/vbspace/ddd/data/Genesis/5_corrections/Gen_1.eaf
